source,kind,name,district,parent,party,votes,verdict,matched_label
EC,mp,GASHAIJASHYAKA STEVEN,WAKISO,ENTEBBE MUNICIPALITY,NRM,12124,no_article_found,
EC,mp,KENAN OPIO,WAKISO,BUSIRO COUNTY SOUTH,NRM,36494,no_article_found,
EC,mp,MATOVU EMMANUEL MAGOOLA,WAKISO,BUSIRO COUNTY EAST,INDEPENDENT,45625,no_article_found,
EC,mp,MAYANJAMOSES,WAKISO,BUSIRO COUNTY NORTH,NRM,19444,no_article_found,
EC,mp,MUSISI GEORGE,WAKISO,KIRA MUNICIPALITY,NUP,24848,no_article_found,
EC,mp,NKUNYINGI MUWADA,WAKISO,KYADONDO COUNTY EAST,NUP,14864,has_article,Nkunyingi Muwada
EC,mp,SSERUKENYA DAVID,WAKISO,MAKINDYE-SSABAGABO MUNICIPALITY,NUP,28733,no_article_found,
EC,mp,ZAMBAALI BULASIO MUKASA,WAKISO,NANSANA MUNICIPALITY,NUP,51052,has_article,Zambaali Bulasio Mukasa
EC,mp,ALIONI YORKE ODRIA,YUMBE,ARINGA SOUTH COUNTY,NRM,13679,no_article_found,
EC,mp,EZAMA SIRAJI BRAHAN,YUMBE,ARINGA COUNTY,NRM,6541,no_article_found,
EC,mp,KARIM MUSA,YUMBE,ARINGA NORTH COUNTY,INDEPENDENT,12360,no_article_found,
EC,mp,OLERU HUDA ABASON,YUMBE,ARINGA EAST COUNTY,NRM,8793,has_article,Oleru Huda Abason
EC,mp,BIYIKALAWRENCE SONGA,ZOMBO,ORA COUNTY,INDEPENDENT,14559,no_article_found,
EC,mp,OKUMU GABRIEL,ZOMBO,OKORO COUNTY,NRM,18556,no_article_found,
UBOS,parish,ABONGEPACH,ABIM,ABIM,,,no_article_found,
UBOS,parish,ABUK WARD,ABIM,ABUK TOWN COUNCIL,,,has_article,Abuk
UBOS,parish,ACHANGALI WARD,ABIM,ORWAMUGE TOWN COUNCIL,,,no_article_found,
UBOS,parish,ACHWAA WARD,ABIM,MORULEM TOWN COUNCIL,,,no_article_found,
UBOS,parish,ADEA,ABIM,MORULEM,,,no_article_found,
UBOS,parish,ADWAL,ABIM,ABIM,,,no_article_found,
UBOS,parish,AGWATA WARD,ABIM,ABIM TOWN COUNCIL,,,has_article,Agwata
UBOS,parish,AKWANGAGWEL,ABIM,MORULEM,,,no_article_found,
UBOS,parish,ANGOLEBWAL EAST,ABIM,MORULEM TOWN COUNCIL,,,has_article,Angolebwal
UBOS,parish,ANGOLEBWAL WEST,ABIM,MORULEM TOWN COUNCIL,,,has_article,Angolebwal
UBOS,parish,ANGOROM,ABIM,CAMKOK,,,no_article_found,
UBOS,parish,ANGWEE WARD,ABIM,ABIM TOWN COUNCIL,,,no_article_found,
UBOS,parish,ANINATA,ABIM,ABIM,,,no_article_found,
UBOS,parish,AOJAPIRO,ABIM,LOTUKEI,,,no_article_found,
UBOS,parish,APOK,ABIM,ATUNGA,,,no_article_found,
UBOS,parish,AREMBWOLA,ABIM,ABIM,,,no_article_found,
UBOS,parish,AREMO WARD,ABIM,MORULEM TOWN COUNCIL,,,no_article_found,
UBOS,parish,ARENGEPUA WARD,ABIM,MORULEM TOWN COUNCIL,,,no_article_found,
UBOS,parish,ARENGETITHOE WARD,ABIM,ABUK TOWN COUNCIL,,,no_article_found,
UBOS,parish,ARIDAI,ABIM,LOTUKEI,,,no_article_found,
UBOS,parish,ARIDAI WARD,ABIM,ORWAMUGE TOWN COUNCIL,,,no_article_found,
UBOS,parish,ATUNGA,ABIM,ATUNGA,,,no_article_found,
UBOS,parish,AWACH,ABIM,AWACH,,,has_article,Awach
UBOS,parish,AWOKOLEM WARD,ABIM,ABUK TOWN COUNCIL,,,no_article_found,
UBOS,parish,BARLYECH,ABIM,AWACH,,,no_article_found,
UBOS,parish,BARTANGA WARD,ABIM,ORWAMUGE TOWN COUNCIL,,,no_article_found,
UBOS,parish,CEMEE WARD,ABIM,ABUK TOWN COUNCIL,,,no_article_found,
UBOS,parish,DISTRICT QUARTERS WARD,ABIM,ABUK TOWN COUNCIL,,,no_article_found,
UBOS,parish,GANGMING,ABIM,LOTUKEI,,,no_article_found,
UBOS,parish,GOLONGER WARD,ABIM,MORULEM TOWN COUNCIL,,,no_article_found,
UBOS,parish,GOTAPWOU,ABIM,AWACH,,,no_article_found,
UBOS,parish,GULOPONO,ABIM,LOTUKEI,,,no_article_found,
UBOS,parish,GULOTWORO,ABIM,MAGAMAGA,,,no_article_found,
UBOS,parish,KAKWETH WARD,ABIM,ORWAMUGE TOWN COUNCIL,,,no_article_found,
UBOS,parish,KALAKALA WARD,ABIM,KIRU TOWN COUNCIL,,,no_article_found,
UBOS,parish,KANU,ABIM,ABIM,,,no_article_found,
UBOS,parish,KATABOK EAST WARD,ABIM,MORULEM TOWN COUNCIL,,,has_article,Katabok
UBOS,parish,KATABOK WEST,ABIM,MORULEM,,,has_article,Katabok
UBOS,parish,KATALA,ABIM,OPOPONGO,,,no_article_found,
UBOS,parish,KATHEBAKUME,ABIM,NYAKWAE,,,no_article_found,
UBOS,parish,KATHIMONGOR,ABIM,ALEREK,,,no_article_found,
UBOS,parish,KAWANG WARD,ABIM,ALEREK TOWN COUNCIL,,,no_article_found,
UBOS,parish,KIRU WARD,ABIM,KIRU TOWN COUNCIL,,,no_article_found,
UBOS,parish,KOBULIN,ABIM,NYAKWAE,,,no_article_found,
UBOS,parish,KOPUA,ABIM,OPOPONGO,,,no_article_found,
UBOS,parish,KOTHIDANY,ABIM,CAMKOK,,,no_article_found,
UBOS,parish,KOYA,ABIM,MAGAMAGA,,,no_article_found,
UBOS,parish,KULODWONG,ABIM,ALEREK,,,no_article_found,
UBOS,parish,LOBOLWALA WARD,ABIM,MORULEM TOWN COUNCIL,,,no_article_found,
UBOS,parish,LOKA,ABIM,LOTUKEI,,,no_article_found,
UBOS,parish,LOYOROIT,ABIM,ALEREK,,,has_article,Loyoroit
UBOS,parish,MONYANGA,ABIM,MAGAMAGA,,,no_article_found,
UBOS,parish,NUTHU,ABIM,OPOPONGO,,,no_article_found,
UBOS,parish,OBOLOKOME WARD,ABIM,MORULEM TOWN COUNCIL,,,no_article_found,
UBOS,parish,OCOM,ABIM,ALEREK,,,no_article_found,
UBOS,parish,OIMA,ABIM,ABIM,,,no_article_found,
UBOS,parish,OKILILING,ABIM,CAMKOK,,,no_article_found,
UBOS,parish,OKIMIA,ABIM,NYAKWAE,,,no_article_found,
UBOS,parish,OLEM,ABIM,ALEREK,,,no_article_found,
UBOS,parish,OPOPONGO,ABIM,OPOPONGO,,,no_article_found,
UBOS,parish,OPOROTH,ABIM,AWACH,,,no_article_found,
UBOS,parish,OREE WARD,ABIM,ABUK TOWN COUNCIL,,,no_article_found,
UBOS,parish,ORETHA,ABIM,NYAKWAE,,,no_article_found,
UBOS,parish,ORINGOWELO WARD,ABIM,ABIM TOWN COUNCIL,,,no_article_found,
UBOS,parish,ORWAMUGE WARD,ABIM,ORWAMUGE TOWN COUNCIL,,,no_article_found,
UBOS,parish,ORYEOTYENE,ABIM,ATUNGA,,,no_article_found,
UBOS,parish,OTALABAR,ABIM,ATUNGA,,,no_article_found,
UBOS,parish,OTUMPILI WARD,ABIM,ALEREK TOWN COUNCIL,,,no_article_found,
UBOS,parish,OYARO WARD,ABIM,KIRU TOWN COUNCIL,,,no_article_found,
UBOS,parish,PUPUKAMUYA,ABIM,NYAKWAE,,,no_article_found,
UBOS,parish,ROGOM,ABIM,NYAKWAE,,,no_article_found,
UBOS,parish,RUKA WARD,ABIM,MORULEM TOWN COUNCIL,,,no_article_found,
UBOS,parish,UNIVERSITY WARD,ABIM,ALEREK TOWN COUNCIL,,,no_article_found,
UBOS,parish,WIAWER WARD,ABIM,ABIM TOWN COUNCIL,,,no_article_found,
UBOS,parish,WILELA,ABIM,MAGAMAGA,,,no_article_found,
UBOS,parish,YARAYARA,ABIM,LOTUKEI,,,no_article_found,
UBOS,parish,ADIDI,ADJUMANI,DZAIPI,,,has_article,Adidi
UBOS,parish,AGOJO,ADJUMANI,CIFORO,,,no_article_found,
UBOS,parish,AGOJO SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,AJUGOPI,ADJUMANI,DZAIPI,,,no_article_found,
UBOS,parish,ALERE,ADJUMANI,PACHARA,,,has_article,Alere
UBOS,parish,ALERE,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,has_article,Alere
UBOS,parish,ARASI,ADJUMANI,ARINYAPI,,,no_article_found,
UBOS,parish,ATABOO WARD,ADJUMANI,PAKELE TOWN COUNCIL,,,no_article_found,
UBOS,parish,AYILO 1 SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,AYILO 2 SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,AYIRI,ADJUMANI,UKUSIJONI,,,has_article,Ayiri
UBOS,parish,BACERE,ADJUMANI,OFUA,,,no_article_found,
UBOS,parish,BARATUKU,ADJUMANI,ITIRIKWA,,,has_article,Baratuku
UBOS,parish,BARATUKU SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,BIYAYA WARD,ADJUMANI,ADJUMANI TOWN COUNCIL,,,no_article_found,
UBOS,parish,BOROLI,ADJUMANI,PAKELE,,,has_article,Boroli
UBOS,parish,BOROLI SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,CENTRAL WARD,ADJUMANI,PAKELE TOWN COUNCIL,,,no_article_found,
UBOS,parish,CENTRAL WARD,ADJUMANI,ADJUMANI TOWN COUNCIL,,,no_article_found,
UBOS,parish,CESIA WARD,ADJUMANI,ADJUMANI TOWN COUNCIL,,,no_article_found,
UBOS,parish,ELEGU,ADJUMANI,ARINYAPI,,,has_article,Elegu
UBOS,parish,ELEMA SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,ESIA,ADJUMANI,ADROPI,,,no_article_found,
UBOS,parish,FUDA,ADJUMANI,PAKELE,,,no_article_found,
UBOS,parish,GULINYA,ADJUMANI,UKUSIJONI,,,no_article_found,
UBOS,parish,IBIBIAWORO,ADJUMANI,PAKELE,,,no_article_found,
UBOS,parish,ILINYI,ADJUMANI,OFUA,,,no_article_found,
UBOS,parish,ITIRIKWA,ADJUMANI,ITIRIKWA,,,has_article,Itirikwa
UBOS,parish,ITUJI,ADJUMANI,ARINYAPI,,,no_article_found,
UBOS,parish,JIHWA,ADJUMANI,PACHARA,,,no_article_found,
UBOS,parish,KIRABA,ADJUMANI,UKUSIJONI,,,no_article_found,
UBOS,parish,KOLIDIDI,ADJUMANI,ITIRIKWA,,,no_article_found,
UBOS,parish,LAJOPI,ADJUMANI,ADROPI,,,no_article_found,
UBOS,parish,LEWA,ADJUMANI,PAKELE,,,no_article_found,
UBOS,parish,LIRI,ADJUMANI,ARINYAPI,,,has_article,Liri
UBOS,parish,LOA,ADJUMANI,CIFORO,,,no_article_found,
UBOS,parish,LOGOANGWA,ADJUMANI,DZAIPI,,,no_article_found,
UBOS,parish,MAAJI,ADJUMANI,UKUSIJONI,,,no_article_found,
UBOS,parish,MAAJI 1 SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,MAAJI 2 SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,MAAJI 3 SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,MARINDI,ADJUMANI,PACHARA,,,no_article_found,
UBOS,parish,MELIADERI,ADJUMANI,PAKELE,,,no_article_found,
UBOS,parish,MELIJO,ADJUMANI,PAKELE,,,no_article_found,
UBOS,parish,MGBERE,ADJUMANI,DZAIPI,,,no_article_found,
UBOS,parish,MINIKI,ADJUMANI,DZAIPI,,,no_article_found,
UBOS,parish,MIRIEYI SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,MUGI,ADJUMANI,CIFORO,,,no_article_found,
UBOS,parish,MUNGULA,ADJUMANI,ITIRIKWA,,,no_article_found,
UBOS,parish,MUNGULA 1 SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,MUNGULA 2 SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,NYIVURA WARD,ADJUMANI,PAKELE TOWN COUNCIL,,,no_article_found,
UBOS,parish,NYUMANZI SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,OBILOKONG,ADJUMANI,ADROPI,,,no_article_found,
UBOS,parish,ODU,ADJUMANI,ITIRIKWA,,,no_article_found,
UBOS,parish,OFUA CENTRAL,ADJUMANI,OFUA,,,has_article,Ofua
UBOS,parish,OKANGALI,ADJUMANI,CIFORO,,,no_article_found,
UBOS,parish,OLIJI,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,OLUA 1 SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,OLUA 2 SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,OMI,ADJUMANI,PACHARA,,,no_article_found,
UBOS,parish,OPEJO,ADJUMANI,CIFORO,,,no_article_found,
UBOS,parish,OPENZINZI,ADJUMANI,ADROPI,,,no_article_found,
UBOS,parish,OPI,ADJUMANI,OFUA,,,no_article_found,
UBOS,parish,PAGIRINYA SETTLEMENT,ADJUMANI,REFUGEE SETTLEMENT CAMPS,,,no_article_found,
UBOS,parish,PALEMO,ADJUMANI,ADROPI,,,no_article_found,
UBOS,parish,PAYARU,ADJUMANI,UKUSIJONI,,,no_article_found,
UBOS,parish,PERECI,ADJUMANI,PAKELE,,,no_article_found,
UBOS,parish,PERECI WARD,ADJUMANI,PAKELE TOWN COUNCIL,,,no_article_found,
UBOS,parish,SUBBE,ADJUMANI,OFUA,,,no_article_found,
UBOS,parish,TIANYU,ADJUMANI,OFUA,,,no_article_found,
UBOS,parish,UNNA,ADJUMANI,PACHARA,,,no_article_found,
UBOS,parish,ZINYINI,ADJUMANI,ARINYAPI,,,no_article_found,
UBOS,parish,ZOKA,ADJUMANI,ITIRIKWA,,,no_article_found,
UBOS,parish,ABILONINO,AGAGO,LIRA KATO,,,no_article_found,
UBOS,parish,ABONE GANG KAL WARD,AGAGO,LIRA-PALWO TOWN COUNCIL,,,no_article_found,
UBOS,parish,ACHOL-PII,AGAGO,ARUM,,,no_article_found,
UBOS,parish,ADEMI,AGAGO,AGENGO,,,no_article_found,
UBOS,parish,ADILANG CENTRAL WARD,AGAGO,ADILANG TOWN COUNCIL,,,has_article,Adilang
UBOS,parish,AGAGO CENTRAL WARD,AGAGO,AGAGO TOWN COUNCIL,,,has_article,Agago Town Council
UBOS,parish,AGELEC,AGAGO,ARUM,,,no_article_found,
UBOS,parish,AGENGO,AGAGO,AGENGO,,,no_article_found,
UBOS,parish,AJALI ATEDE,AGAGO,AJALI,,,no_article_found,
UBOS,parish,AJALI WARD,AGAGO,AGAGO TOWN COUNCIL,,,no_article_found,
UBOS,parish,AKADO WARD,AGAGO,KALONGO TOWN COUNCIL,,,has_article,Akado
UBOS,parish,AKOMO WARD,AGAGO,PATONGO TOWN COUNCIL,,,no_article_found,
UBOS,parish,AKWANG WARD,AGAGO,LAI-MUTTO TOWN COUNCIL,,,has_article,Akwang Sub-County
UBOS,parish,ALAA WARD,AGAGO,ADILANG TOWN COUNCIL,,,no_article_found,
UBOS,parish,ALELA,AGAGO,ARUM,,,no_article_found,
UBOS,parish,ALUPERE WARD,AGAGO,KALONGO TOWN COUNCIL,,,no_article_found,
UBOS,parish,ALWEE,AGAGO,AGENGO,,,no_article_found,
UBOS,parish,AMYEL,AGAGO,LAPONO,,,no_article_found,
UBOS,parish,APOBO,AGAGO,KOTOMOR,,,has_article,Apobo
UBOS,parish,ATECE,AGAGO,OMOT,,,no_article_found,
UBOS,parish,ATUT,AGAGO,KUYWEE,,,no_article_found,
UBOS,parish,AWONODWE,AGAGO,OMOT,,,no_article_found,
UBOS,parish,AYWEE,AGAGO,LOKOLE,,,has_article,Aywee
UBOS,parish,BARADANGA,AGAGO,GEREGERE,,,no_article_found,
UBOS,parish,BARIMA,AGAGO,OMOT,,,no_article_found,
UBOS,parish,BIWANG,AGAGO,LIRA KATO,,,no_article_found,
UBOS,parish,BIWANG,AGAGO,LIRA-PALWO,,,no_article_found,
UBOS,parish,BOMBO,AGAGO,KUYWEE,,,has_article,Bombo Town Council
UBOS,parish,BULOTWOMO WARD,AGAGO,LIRA-PALWO TOWN COUNCIL,,,no_article_found,
UBOS,parish,FOREST WARD,AGAGO,PATONGO TOWN COUNCIL,,,no_article_found,
UBOS,parish,GUDA WARD,AGAGO,WOL TOWN COUNCIL,,,no_article_found,
UBOS,parish,KAKET,AGAGO,LAPONO,,,no_article_found,
UBOS,parish,KAL,AGAGO,PATONGO,,,no_article_found,
UBOS,parish,KAL-AGUM,AGAGO,KUYWEE,,,no_article_found,
UBOS,parish,KAZIKAZI,AGAGO,ARUM,,,no_article_found,
UBOS,parish,KICO WARD,AGAGO,WOL TOWN COUNCIL,,,no_article_found,
UBOS,parish,KIMIYA,AGAGO,WOL,,,has_article,Kimiya
UBOS,parish,KITENY,AGAGO,AJALI,,,has_article,Kiteny
UBOS,parish,KIWARO,AGAGO,LOKOLE,,,no_article_found,
UBOS,parish,KUBWOR WARD,AGAGO,KALONGO TOWN COUNCIL,,,no_article_found,
UBOS,parish,KULAKA,AGAGO,ADILANG,,,no_article_found,
UBOS,parish,LABWA,AGAGO,ADILANG,,,no_article_found,
UBOS,parish,LABWORDWONG,AGAGO,KUYWEE,,,has_article,Labwordwong
UBOS,parish,LADERE,AGAGO,AJALI,,,no_article_found,
UBOS,parish,LAGUTI,AGAGO,AGENGO,,,has_article,Laguti
UBOS,parish,LAI WARD,AGAGO,LAI-MUTTO TOWN COUNCIL,,,no_article_found,
UBOS,parish,LAITA,AGAGO,OMIYA PACWA,,,has_article,Laita
UBOS,parish,LAJWA,AGAGO,AJALI,,,no_article_found,
UBOS,parish,LAKWA,AGAGO,PATONGO,,,no_article_found,
UBOS,parish,LAKWA,AGAGO,OMIYA PACWA,,,no_article_found,
UBOS,parish,LALAL WARD,AGAGO,ADILANG TOWN COUNCIL,,,no_article_found,
UBOS,parish,LAMIT,AGAGO,KUYWEE,,,no_article_found,
UBOS,parish,LANYIRINYIRI,AGAGO,LIRA-PALWO,,,no_article_found,
UBOS,parish,LAPETA,AGAGO,LIRA-PALWO,,,no_article_found,
UBOS,parish,LAPILYET WARD,AGAGO,LIRA-PALWO TOWN COUNCIL,,,no_article_found,
UBOS,parish,LAPONO-MUK,AGAGO,LIRA KATO,,,no_article_found,
UBOS,parish,LAPYEM,AGAGO,ADILANG,,,no_article_found,
UBOS,parish,LATINLING,AGAGO,GEREGERE,,,no_article_found,
UBOS,parish,LIGILIGI,AGAGO,LAPEREBONG,,,no_article_found,
UBOS,parish,LIRA-KATO,AGAGO,LIRA KATO,,,no_article_found,
UBOS,parish,LOJIM,AGAGO,OMIYA PACWA,,,no_article_found,
UBOS,parish,LOKABAR,AGAGO,WOL,,,no_article_found,
UBOS,parish,LOMOI,AGAGO,OMIYA PACWA,,,no_article_found,
UBOS,parish,LUBANYA WARD,AGAGO,WOL TOWN COUNCIL,,,no_article_found,
UBOS,parish,LUGUNG,AGAGO,WOL,,,has_article,Lugung
UBOS,parish,LUKEE,AGAGO,KOTOMOR,,,no_article_found,
UBOS,parish,LUKWANGOLE,AGAGO,PATONGO,,,no_article_found,
UBOS,parish,LUMULE WARD,AGAGO,ADILANG TOWN COUNCIL,,,no_article_found,
UBOS,parish,LUTOME,AGAGO,AGENGO,,,no_article_found,
UBOS,parish,LUZIRA,AGAGO,LOKOLE,,,has_article,Luzira
UBOS,parish,MURA,AGAGO,WOL,,,has_article,Mura
UBOS,parish,MUTTO,AGAGO,PAIMOL,,,no_article_found,
UBOS,parish,MUTTO WARD,AGAGO,LAI-MUTTO TOWN COUNCIL,,,no_article_found,
UBOS,parish,NAM,AGAGO,ADILANG,,,no_article_found,
UBOS,parish,NANANGWE,AGAGO,LAPEREBONG,,,no_article_found,
UBOS,parish,NGEKIDI,AGAGO,LAPEREBONG,,,no_article_found,
UBOS,parish,NGORA,AGAGO,PAIMOL,,,has_article,Ngora District
UBOS,parish,NGORA WARD,AGAGO,AGAGO TOWN COUNCIL,,,has_article,Ngora District
UBOS,parish,NGUDI,AGAGO,LOKOLE,,,no_article_found,
UBOS,parish,NGWERO,AGAGO,LOKOLE,,,no_article_found,
UBOS,parish,ODONGKIWINYO,AGAGO,PATONGO,,,no_article_found,
UBOS,parish,OGOLE,AGAGO,LAPONO,,,no_article_found,
UBOS,parish,OGOLE,AGAGO,WOL,,,no_article_found,
UBOS,parish,OGONG,AGAGO,KOTOMOR,,,no_article_found,
UBOS,parish,OJUR,AGAGO,LAMIYO,,,no_article_found,
UBOS,parish,OLUNG,AGAGO,LOKOLE,,,no_article_found,
UBOS,parish,OLUPE,AGAGO,GEREGERE,,,no_article_found,
UBOS,parish,OLYELO WIDYEL,AGAGO,KOTOMOR,,,no_article_found,
UBOS,parish,OMATOWEE,AGAGO,KOTOMOR,,,no_article_found,
UBOS,parish,OMONGO,AGAGO,LIRA-PALWO,,,no_article_found,
UBOS,parish,ONGALO,AGAGO,LAPONO,,,no_article_found,
UBOS,parish,OPARI,AGAGO,OMOT,,,no_article_found,
UBOS,parish,OPOROT WARD,AGAGO,PATONGO TOWN COUNCIL,,,no_article_found,
UBOS,parish,ORET WARD,AGAGO,KALONGO TOWN COUNCIL,,,no_article_found,
UBOS,parish,ORINA,AGAGO,LAPEREBONG,,,no_article_found,
UBOS,parish,OTAKA,AGAGO,LAMIYO,,,no_article_found,
UBOS,parish,OTEK,AGAGO,KOTOMOR,,,no_article_found,
UBOS,parish,OTUMPILI,AGAGO,AJALI,,,no_article_found,
UBOS,parish,PABALA,AGAGO,PARABONGO,,,no_article_found,
UBOS,parish,PACABOL,AGAGO,PAIMOL,,,no_article_found,
UBOS,parish,PACER,AGAGO,PARABONGO,,,no_article_found,
UBOS,parish,PAICAM,AGAGO,LAMIYO,,,no_article_found,
UBOS,parish,PAKOR,AGAGO,PARABONGO,,,no_article_found,
UBOS,parish,PALUTI,AGAGO,KUYWEE,,,no_article_found,
UBOS,parish,PAMPARA WARD,AGAGO,AGAGO TOWN COUNCIL,,,no_article_found,
UBOS,parish,PANYAGOL WARD,AGAGO,WOL TOWN COUNCIL,,,no_article_found,
UBOS,parish,PARUMU,AGAGO,PARABONGO,,,no_article_found,
UBOS,parish,PECE WARD,AGAGO,PATONGO TOWN COUNCIL,,,has_article,Pece
UBOS,parish,POLCANI,AGAGO,LAMIYO,,,no_article_found,
UBOS,parish,PYERGWENG WARD,AGAGO,LIRA-PALWO TOWN COUNCIL,,,no_article_found,
UBOS,parish,ROGO,AGAGO,WOL,,,no_article_found,
UBOS,parish,TAA,AGAGO,PAIMOL,,,no_article_found,
UBOS,parish,TENGE,AGAGO,GEREGERE,,,no_article_found,
UBOS,parish,TORI,AGAGO,AGENGO,,,no_article_found,
UBOS,parish,TOWN WARD,AGAGO,KALONGO TOWN COUNCIL,,,no_article_found,
UBOS,parish,WIIDWOL,AGAGO,LOKOLE,,,no_article_found,
UBOS,parish,WIPOLO WARD,AGAGO,LAI-MUTTO TOWN COUNCIL,,,no_article_found,
UBOS,parish,ABANGOIMANY,ALEBTONG,ABIA,,,no_article_found,
UBOS,parish,ABERIDWOGO,ALEBTONG,ABIA,,,no_article_found,
UBOS,parish,ABIA,ALEBTONG,ABIA,,,has_article,Abia
UBOS,parish,ABIITING,ALEBTONG,APALA,,,no_article_found,
UBOS,parish,ABONGO AWOBE WARD,ALEBTONG,APALA TOWN COUNCIL,,,no_article_found,
UBOS,parish,ABONGOATIN,ALEBTONG,AMUGU,,,no_article_found,
UBOS,parish,ABONGODYANG WARD,ALEBTONG,APALA TOWN COUNCIL,,,no_article_found,
UBOS,parish,ABUKAMOLA,ALEBTONG,OMORO,,,no_article_found,
UBOS,parish,ABUNGA,ALEBTONG,AMUGU,,,no_article_found,
UBOS,parish,ACEDE,ALEBTONG,AWEI,,,no_article_found,
UBOS,parish,ACEK WARD,ALEBTONG,AMUGU TOWN COUNCIL,,,no_article_found,
UBOS,parish,ADWIR,ALEBTONG,ADWIR,,,no_article_found,
UBOS,parish,AJONYI WARD,ALEBTONG,AMUGU TOWN COUNCIL,,,no_article_found,
UBOS,parish,AKURA,ALEBTONG,AKURA,,,has_article,Akura
UBOS,parish,AKWANGKEL,ALEBTONG,ALOI,,,no_article_found,
UBOS,parish,ALAL WARD,ALEBTONG,ALOI TOWN COUNCIL,,,no_article_found,
UBOS,parish,ALANYI,ALEBTONG,ABAKO,,,no_article_found,
UBOS,parish,ALEBTONG,ALEBTONG,ALOI,,,has_article,Alebtong Town Council
UBOS,parish,ALOLOLOLO,ALEBTONG,ADWIR,,,no_article_found,
UBOS,parish,ALYEC WARD,ALEBTONG,ALEBTONG TOWN COUNCIL,,,no_article_found,
UBOS,parish,AMONOMITO,ALEBTONG,APALA,,,no_article_found,
UBOS,parish,AMONONENO,ALEBTONG,ABAKO,,,no_article_found,
UBOS,parish,AMURIA,ALEBTONG,ALOI,,,has_article,Amuria District
UBOS,parish,ANARA,ALEBTONG,ALOI,,,no_article_found,
UBOS,parish,ANGETTA,ALEBTONG,ANGETTA,,,no_article_found,
UBOS,parish,ANGOLTOK,ALEBTONG,ABAKO,,,has_article,Angoltok
UBOS,parish,ANINO WARD,ALEBTONG,ALOI TOWN COUNCIL,,,no_article_found,
UBOS,parish,ANYANGA,ALEBTONG,AKURA,,,no_article_found,
UBOS,parish,ANYANGA B,ALEBTONG,AKURA,,,no_article_found,
UBOS,parish,ANYITI,ALEBTONG,ABAKO,,,no_article_found,
UBOS,parish,APADO WARD,ALEBTONG,ALEBTONG TOWN COUNCIL,,,no_article_found,
UBOS,parish,APANYAPANY WARD,ALEBTONG,APALA TOWN COUNCIL,,,no_article_found,
UBOS,parish,ATELELO,ALEBTONG,ANGETTA,,,no_article_found,
UBOS,parish,ATINKOK,ALEBTONG,ABIA,,,no_article_found,
UBOS,parish,AWAPINY,ALEBTONG,ABAKO,,,no_article_found,
UBOS,parish,AWEINGO,ALEBTONG,ANGETTA,,,no_article_found,
UBOS,parish,AWIEPEK WARD,ALEBTONG,ALOI TOWN COUNCIL,,,no_article_found,
UBOS,parish,AWORI,ALEBTONG,ABAKO,,,no_article_found,
UBOS,parish,BARDAGO,ALEBTONG,AKURA,,,no_article_found,
UBOS,parish,BAROPIRO,ALEBTONG,OMORO,,,no_article_found,
UBOS,parish,BAYA,ALEBTONG,OMORO,,,has_article,Baya
UBOS,parish,BEDIWORO WARD,ALEBTONG,APALA TOWN COUNCIL,,,no_article_found,
UBOS,parish,CENTRAL WARD,ALEBTONG,APALA TOWN COUNCIL,,,no_article_found,
UBOS,parish,CUNGACIKI WARD,ALEBTONG,APALA TOWN COUNCIL,,,no_article_found,
UBOS,parish,ELUPE WARD,ALEBTONG,APALA TOWN COUNCIL,,,no_article_found,
UBOS,parish,IMAKIOBORO WARD,ALEBTONG,ALOI TOWN COUNCIL,,,no_article_found,
UBOS,parish,KAI,ALEBTONG,AKURA,,,no_article_found,
UBOS,parish,NAKABELA WARD,ALEBTONG,ALEBTONG TOWN COUNCIL,,,no_article_found,
