source,kind,name,district,parent,party,votes,verdict,matched_label
EC,mp,OTIMGIW ISAAC ISMAIL,NEBBI,PADYERE COUNTY,NRM,32073,no_article_found,
EC,mp,ACHAYO JULIET LODOU,NGORA,NGORA COUNTY,NRM,15077,no_article_found,
EC,mp,ISAMAT ABRAHAM,NGORA,KAPIR COUNTY,NRM,7046,no_article_found,
EC,mp,RUGUMAYO EDISON,NTOROKO,NTOROKO COUNTY,NRM,17318,no_article_found,
EC,mp,KABASHARIRA NAOME,NTUNGAMO,RUSHENYI COUNTY,NRM,23023,has_article,Kabasharira Naome
EC,mp,KAHIMA MOSES MUGABE,NTUNGAMO,RUHAAMA EAST COUNTY,NRM,44523,no_article_found,
EC,mp,KARUHANGA GERALD KAFUREEKA,NTUNGAMO,NTUNGAMO MUNICIPALITY,INDEPENDENT,3967,no_article_found,
EC,mp,RWAKIMARI BEATRICE,NTUNGAMO,RUHAAMA COUNTY,NRM,30813,has_article,Rwakimari Beatrice
EC,mp,TUKAHIRWA JAMES BYENJERU HUNTER,NTUNGAMO,KAJARA COUNTY,NRM,25129,no_article_found,
EC,mp,OKELLO GEOFFREY CHARLES,NWOYA,NWOYA EAST COUNTY,DP,4249,no_article_found,
EC,mp,OPIYO DENISH GEOFFREY,NWOYA,NWOYA COUNTY,DP,5044,no_article_found,
EC,mp,FUNGAROO KAPS HASSAN,OBONGI,OBONGI COUNTY,FDC,8503,no_article_found,
EC,mp,OJOK ANDREW OULANYAH,OMORO,OMORO COUNTY,NRM,18567,no_article_found,
EC,mp,OKOT PETER,OMORO,TOCHI COUNTY,DP,7841,no_article_found,
EC,mp,ACON JULIUS BUA,OTUKE,OTUKE EAST COUNTY,NRM,9122,no_article_found,
EC,mp,OMARAPAUL,OTUKE,OTUKE COUNTY,NRM,8319,no_article_found,
EC,mp,EUNICE OTUKO APIO,OYAM,OYAM COUNTY NORTH,UPC,30755,has_article,Eunice Otuko Apio
EC,mp,OGWANG PATRICK OBURA,OYAM,OYAM COUNTY SOUTH,NRM,29353,has_article,Ogwang Patrick Obura
EC,mp,KOMAKECH CHRISTOPHER,PADER,ARUU COUNTY,NRM,10455,has_article,Komakech Christopher
EC,mp,OTTOBER WELLBORN ODIYA,PADER,ARUU NORTH COUNTY,NRM,14327,no_article_found,
EC,mp,ALENYO MARSHALL GODFREY,PAKWACH,JONAM COUNTY,INDEPENDENT,23294,no_article_found,
EC,mp,IBASERET JOSEPHINE NKIBS,PALLISA,AGULE COUNTY,NRM,9447,no_article_found,
EC,mp,IBRAHIM IBRAHIM AISU,PALLISA,PALLISA COUNTY,NRM,17609,no_article_found,
EC,mp,ORONE DERRICK,PALLISA,GOGONYO COUNTY,NRM,10807,has_article,Orone Derrick
EC,mp,SSEMWANGA GYAVIIRA,RAKAI,BUYAMBA COUNTY,NRM,21327,no_article_found,
EC,mp,TAYEBWA DIDAS KABUMBUZA,RAKAI,KOOKI COUNTY,NRM,28511,no_article_found,
EC,mp,KABAASABALABA BRUCE,RUBANDA,RUBANDA COUNTY WEST,NRM,26497,no_article_found,
EC,mp,MUSASIZI HENRY ARIGANYIRA,RUBANDA,RUBANDA COUNTY EAST,NRM,20336,has_article,Musasizi Henry Ariganyira
EC,mp,ATWIJUKIRE BOAZ,RUBIRIZI,KATERERA COUNTY,INDEPENDENT,16303,no_article_found,
EC,mp,CADETBENJAMIN,RUBIRIZI,BUNYARUGURU COUNTY,NRM,18203,no_article_found,
EC,mp,KICONCO KATABAAZI PATRICK,RUKIGA,RUKIGA COUNTY,NRM,25629,no_article_found,
EC,mp,MUHWEZI JIM KATUGUGU,RUKUNGIRI,RUJUMBURA COUNTY,NRM,25007,has_article,Muhwezi Jim Katugugu
EC,mp,MWESIGWA MATHIAS,RUKUNGIRI,RUBABO COUNTY,NRM,16102,no_article_found,
EC,mp,TUMUKUNDE HENRY KAKURUGU,RUKUNGIRI,RUKUNGIRI MUNICIPALITY,NRM,7115,no_article_found,
EC,mp,KANKUNDA AMOS KIBWIKA,RWAMPARA,RWAMPARA COUNTY,NRM,15469,no_article_found,
EC,mp,NGABIRANO CHARLES,RWAMPARA,RWAMPARAEAST COUNTY,INDEPENDENT,12022,no_article_found,
EC,mp,EMAJU PETER PAUL,SERERE,KASILO COUNTY,NRM,9183,no_article_found,
EC,mp,OJIIT PETER,SERERE,PINGIRE COUNTY,INDEPENDENT,8058,no_article_found,
EC,mp,OMODING EMMANUEL,SERERE,SERERE COUNTY,NRM,26353,no_article_found,
EC,mp,KAMUNTU EPHRAIMU,SHEEMA,SHEEMA COUNTY SOUTH,NRM,15337,no_article_found,
EC,mp,KATESHUMBWA DICKSONS,SHEEMA,SHEEMA MUNICIPALITY,NRM,19202,no_article_found,
EC,mp,TUMWESIGYE ELIODA,SHEEMA,SHEEMA COUNTY NORTH,NRM,17506,has_article,Tumwesigye Elioda
EC,mp,NAKIYI JULIUS MUNTU,SIRONKO,BUDADIRI COUNTY EAST,NRM,21017,no_article_found,
EC,mp,WANYOTO GODFREY,SIRONKO,BUDADIRI COUNTY WEST,INDEPENDENT,18022,no_article_found,
EC,mp,AEKU PATRICK,SOROTI,SOROTI COUNTY,NRM,9747,no_article_found,
EC,mp,ARIKO HERBERT EDMUND OKWORO,SOROTI,GWERI COUNTY,NRM,11862,no_article_found,
EC,mp,EDOPU PETER EDEKU,SOROTI,DAKABELA COUNTY,NRM,9588,no_article_found,
EC,mp,ATTAN OKIA MOSES,SOROTI CITY,SOROTI EAST COUNTY,FDC,7682,no_article_found,
EC,mp,ECHODU DAVID CALVIN,SOROTI CITY,SOROTI WEST COUNTY,NRM,7931,has_article,Echodu David Calvin
EC,mp,AINE GODFREY KAGUTA,SSEMBABULE,MAWOGOLANORTH COUNTY,NRM,15923,no_article_found,
EC,mp,ANIFA BANGIRANA,SSEMBABULE,MAWOGOLAWEST COUNTY,NRM,18116,has_article,Anifa Bangirana
EC,mp,BYUMA OSWALD DEZ,SSEMBABULE,MAWOGOLA COUNTY,NRM,25781,no_article_found,
EC,mp,RWASHANDE EMMANUEL,SSEMBABULE,LWEMIYAGA COUNTY,NRM,30285,no_article_found,
EC,mp,BABANGA WILFRED ERIMA,TEREGO,TEREGO EAST COUNTY,NRM,17643,no_article_found,
EC,mp,DRAMVIKU ERIC SABITI,TEREGO,TEREGO WEST COUNTY,NRM,7057,no_article_found,
EC,mp,ANGURAFREDRICK,TORORO,TORORO SOUTH COUNTY,NRM,20311,no_article_found,
EC,mp,OBOTH MARKSONS JACOB,TORORO,WEST BUDAMA CENTRAL COUNTY,NRM,25503,has_article,Oboth Marksons Jacob
EC,mp,OCHAI MAXIMUS,TORORO,WEST BUDAMA COUNTY NORTH,NRM,12259,no_article_found,
EC,mp,OKETCHO GEORGE,TORORO,WEST BUDAMA COUNTY SOUTH,NRM,12050,no_article_found,
EC,mp,OWERE RICHARD MACHIKA,TORORO,WEST BUDAMA NORTH EAST COUNTY,NRM,12042,no_article_found,
EC,mp,OWINO NICHOLAS SIMON,TORORO,TORORO NORTH COUNTY,NRM,14321,no_article_found,
EC,mp,SHYAM JAY TANNA,TORORO,TORORO MUNICIPALITY,INDEPENDENT,5781,no_article_found,
EC,mp,GASHAIJASHYAKA STEVEN,WAKISO,ENTEBBE MUNICIPALITY,NRM,12124,no_article_found,
EC,mp,KENAN OPIO,WAKISO,BUSIRO COUNTY SOUTH,NRM,36494,no_article_found,
EC,mp,MATOVU EMMANUEL MAGOOLA,WAKISO,BUSIRO COUNTY EAST,INDEPENDENT,45625,no_article_found,
EC,mp,MAYANJAMOSES,WAKISO,BUSIRO COUNTY NORTH,NRM,19444,no_article_found,
EC,mp,MUSISI GEORGE,WAKISO,KIRA MUNICIPALITY,NUP,24848,no_article_found,
EC,mp,NKUNYINGI MUWADA,WAKISO,KYADONDO COUNTY EAST,NUP,14864,has_article,Nkunyingi Muwada
EC,mp,SSERUKENYA DAVID,WAKISO,MAKINDYE-SSABAGABO MUNICIPALITY,NUP,28733,no_article_found,
EC,mp,ZAMBAALI BULASIO MUKASA,WAKISO,NANSANA MUNICIPALITY,NUP,51052,has_article,Zambaali Bulasio Mukasa
EC,mp,ALIONI YORKE ODRIA,YUMBE,ARINGA SOUTH COUNTY,NRM,13679,no_article_found,
EC,mp,EZAMA SIRAJI BRAHAN,YUMBE,ARINGA COUNTY,NRM,6541,no_article_found,
EC,mp,KARIM MUSA,YUMBE,ARINGA NORTH COUNTY,INDEPENDENT,12360,no_article_found,
EC,mp,OLERU HUDA ABASON,YUMBE,ARINGA EAST COUNTY,NRM,8793,has_article,Oleru Huda Abason
EC,mp,BIYIKALAWRENCE SONGA,ZOMBO,ORA COUNTY,INDEPENDENT,14559,no_article_found,
EC,mp,OKUMU GABRIEL,ZOMBO,OKORO COUNTY,NRM,18556,no_article_found,
