feature_class,class_label,name,osm_type,osm_id,segments,wikidata_qid,wikipedia_tag,link_state,osm_url
village,Villages,Ddandira,node,9430864137,1,,,untagged,https://www.openstreetmap.org/node/9430864137
village,Villages,Ddanya,node,10068393394,1,,,untagged,https://www.openstreetmap.org/node/10068393394
village,Villages,Ddegeya,node,9447308099,1,,,untagged,https://www.openstreetmap.org/node/9447308099
village,Villages,Ddegeya,node,9790534780,1,,,untagged,https://www.openstreetmap.org/node/9790534780
village,Villages,Ddegeya,node,9802374391,1,,,untagged,https://www.openstreetmap.org/node/9802374391
village,Villages,Ddembe,node,9394487698,1,,,untagged,https://www.openstreetmap.org/node/9394487698
village,Villages,Ddembe,node,10584479674,1,,,untagged,https://www.openstreetmap.org/node/10584479674
village,Villages,Ddera,node,9658254635,1,,,untagged,https://www.openstreetmap.org/node/9658254635
village,Villages,Ddewe,node,2229107153,1,,,untagged,https://www.openstreetmap.org/node/2229107153
village,Villages,Ddewe - Bwebajja B,node,6920040185,1,,,untagged,https://www.openstreetmap.org/node/6920040185
village,Villages,Ddewe Bwebajja A,node,9635596068,1,,,untagged,https://www.openstreetmap.org/node/9635596068
village,Villages,Ddimo,node,9444013989,1,,,untagged,https://www.openstreetmap.org/node/9444013989
village,Villages,Ddona,node,9351934363,1,,,untagged,https://www.openstreetmap.org/node/9351934363
village,Villages,Ddundu,node,9413114634,1,,,untagged,https://www.openstreetmap.org/node/9413114634
village,Villages,Ddundu,node,10068514468,1,,,untagged,https://www.openstreetmap.org/node/10068514468
village,Villages,Ddungi,node,9492224272,1,,,untagged,https://www.openstreetmap.org/node/9492224272
village,Villages,Ddungu,node,9626425988,1,,,untagged,https://www.openstreetmap.org/node/9626425988
village,Villages,Ddwaniro,node,9412241302,1,,,untagged,https://www.openstreetmap.org/node/9412241302
village,Villages,Ddwaniro,node,10747944510,1,,,untagged,https://www.openstreetmap.org/node/10747944510
village,Villages,Debeza,node,2229107043,1,,,untagged,https://www.openstreetmap.org/node/2229107043
village,Villages,Debeza,node,10048148586,1,,,untagged,https://www.openstreetmap.org/node/10048148586
village,Villages,Dec Central,node,10844058881,1,,,untagged,https://www.openstreetmap.org/node/10844058881
village,Villages,Dec East,node,10844058880,1,,,untagged,https://www.openstreetmap.org/node/10844058880
village,Villages,Dec West,node,10844058879,1,,,untagged,https://www.openstreetmap.org/node/10844058879
village,Villages,Deema,node,10747820604,1,,,untagged,https://www.openstreetmap.org/node/10747820604
village,Villages,Degaya,node,2229107054,1,,,untagged,https://www.openstreetmap.org/node/2229107054
village,Villages,Dege-otuk,node,9774573094,1,,,untagged,https://www.openstreetmap.org/node/9774573094
village,Villages,Degeya,node,2229107065,1,,,untagged,https://www.openstreetmap.org/node/2229107065
village,Villages,Degeya,node,9821980719,1,,,untagged,https://www.openstreetmap.org/node/9821980719
village,Villages,Degeya,node,10074531708,1,,,untagged,https://www.openstreetmap.org/node/10074531708
village,Villages,Degeya,node,11032037944,1,,,untagged,https://www.openstreetmap.org/node/11032037944
village,Villages,Degeya Forest Reserve,node,9658272925,1,,,untagged,https://www.openstreetmap.org/node/9658272925
village,Villages,Degeya-ssenyi,node,9427419864,1,,,untagged,https://www.openstreetmap.org/node/9427419864
village,Villages,Degia,node,2229107074,1,,,untagged,https://www.openstreetmap.org/node/2229107074
village,Villages,Degiya,node,2229107085,1,,,untagged,https://www.openstreetmap.org/node/2229107085
village,Villages,Degiya,node,5404870614,1,,,untagged,https://www.openstreetmap.org/node/5404870614
village,Villages,Dei,node,2229107096,1,,,untagged,https://www.openstreetmap.org/node/2229107096
village,Villages,Dei,node,10904604956,1,,,untagged,https://www.openstreetmap.org/node/10904604956
village,Villages,Dei.C,node,10904605068,1,,,untagged,https://www.openstreetmap.org/node/10904605068
village,Villages,Dekapena,node,10567230274,1,,,untagged,https://www.openstreetmap.org/node/10567230274
village,Villages,Dekdoi,node,9748277973,1,,,untagged,https://www.openstreetmap.org/node/9748277973
village,Villages,Dekere,node,2229107106,1,,,untagged,https://www.openstreetmap.org/node/2229107106
village,Villages,Deku,node,9517582934,1,,,untagged,https://www.openstreetmap.org/node/9517582934
village,Villages,Dello,node,10926460379,1,,,untagged,https://www.openstreetmap.org/node/10926460379
village,Villages,Delo,node,5579879424,1,,,untagged,https://www.openstreetmap.org/node/5579879424
village,Villages,Delphi,node,2229107117,1,,,untagged,https://www.openstreetmap.org/node/2229107117
village,Villages,Delu,node,2229107127,1,,,untagged,https://www.openstreetmap.org/node/2229107127
village,Villages,Dem Central,node,9781201760,1,,,untagged,https://www.openstreetmap.org/node/9781201760
village,Villages,Dem Central,node,10772747367,1,,,untagged,https://www.openstreetmap.org/node/10772747367
village,Villages,Dem East,node,9781201759,1,,,untagged,https://www.openstreetmap.org/node/9781201759
village,Villages,Dem East,node,10772747366,1,,,untagged,https://www.openstreetmap.org/node/10772747366
village,Villages,Dem West,node,9781201758,1,,,untagged,https://www.openstreetmap.org/node/9781201758
village,Villages,Dem West,node,10772747365,1,,,untagged,https://www.openstreetmap.org/node/10772747365
village,Villages,Dembe,node,5559111638,1,,,untagged,https://www.openstreetmap.org/node/5559111638
village,Villages,Dembe,node,10202230821,1,,,untagged,https://www.openstreetmap.org/node/10202230821
village,Villages,Dembe,node,10308479214,1,,,untagged,https://www.openstreetmap.org/node/10308479214
village,Villages,Dembe,node,10550648846,1,,,untagged,https://www.openstreetmap.org/node/10550648846
village,Villages,Dembe,node,10770885751,1,,,untagged,https://www.openstreetmap.org/node/10770885751
village,Villages,Dembe,node,10770885972,1,,,untagged,https://www.openstreetmap.org/node/10770885972
village,Villages,Dembe,node,10770886098,1,,,untagged,https://www.openstreetmap.org/node/10770886098
village,Villages,Dembe,node,10784024928,1,,,untagged,https://www.openstreetmap.org/node/10784024928
village,Villages,Dembe,node,11042193455,1,,,untagged,https://www.openstreetmap.org/node/11042193455
village,Villages,Dembe,node,11042193849,1,,,untagged,https://www.openstreetmap.org/node/11042193849
village,Villages,Dembe A,node,10770885466,1,,,untagged,https://www.openstreetmap.org/node/10770885466
village,Villages,Dembe B,node,10770885465,1,,,untagged,https://www.openstreetmap.org/node/10770885465
village,Villages,Dembele,node,2229107142,1,,,untagged,https://www.openstreetmap.org/node/2229107142
village,Villages,Dembelela,node,10202130120,1,,,untagged,https://www.openstreetmap.org/node/10202130120
village,Villages,Dembelela A,node,10770886266,1,,,untagged,https://www.openstreetmap.org/node/10770886266
village,Villages,Dembelela B,node,10770886265,1,,,untagged,https://www.openstreetmap.org/node/10770886265
village,Villages,Demekok,node,9774607560,1,,,untagged,https://www.openstreetmap.org/node/9774607560
village,Villages,Demgbelenga,node,9554109454,1,,,untagged,https://www.openstreetmap.org/node/9554109454
village,Villages,Denga A,node,9774514657,1,,,untagged,https://www.openstreetmap.org/node/9774514657
village,Villages,Denga B,node,9774514656,1,,,untagged,https://www.openstreetmap.org/node/9774514656
village,Villages,Denning,node,11042193552,1,,,untagged,https://www.openstreetmap.org/node/11042193552
village,Villages,Dera,node,5594214400,1,,,untagged,https://www.openstreetmap.org/node/5594214400
village,Villages,Dere Central,node,10068559339,1,,,untagged,https://www.openstreetmap.org/node/10068559339
village,Villages,Dere East,node,10068559319,1,,,untagged,https://www.openstreetmap.org/node/10068559319
village,Villages,Dere North,node,10068559341,1,,,untagged,https://www.openstreetmap.org/node/10068559341
village,Villages,Deromeda,node,10542529877,1,,,untagged,https://www.openstreetmap.org/node/10542529877
village,Villages,Dhungu,node,8631222255,1,,,untagged,https://www.openstreetmap.org/node/8631222255
village,Villages,Dhuru Dhuru Village,node,8631222706,1,,,untagged,https://www.openstreetmap.org/node/8631222706
village,Villages,Diabu,node,5559111631,1,,,untagged,https://www.openstreetmap.org/node/5559111631
village,Villages,Diambo,node,5576323638,1,,,untagged,https://www.openstreetmap.org/node/5576323638
village,Villages,Dibbu,node,10202130479,1,,,untagged,https://www.openstreetmap.org/node/10202130479
village,Villages,Dibbu,node,10770885971,1,,,untagged,https://www.openstreetmap.org/node/10770885971
village,Villages,Dic-pee,node,10542529448,1,,,untagged,https://www.openstreetmap.org/node/10542529448
village,Villages,Dicpe East,node,9882822093,1,,,untagged,https://www.openstreetmap.org/node/9882822093
village,Villages,Dicpe West,node,9882822092,1,,,untagged,https://www.openstreetmap.org/node/9882822092
village,Villages,Dicunyi,node,10316712543,1,,,untagged,https://www.openstreetmap.org/node/10316712543
village,Villages,Dicwinyi,node,9882887576,1,,,untagged,https://www.openstreetmap.org/node/9882887576
village,Villages,Dida,node,9763704144,1,,,untagged,https://www.openstreetmap.org/node/9763704144
village,Villages,Didi,node,9816585248,1,,,untagged,https://www.openstreetmap.org/node/9816585248
village,Villages,Didyusi,node,10202130409,1,,,untagged,https://www.openstreetmap.org/node/10202130409
village,Villages,Die,node,8631222991,1,,,untagged,https://www.openstreetmap.org/node/8631222991
village,Villages,Diho,node,10581743118,1,,,untagged,https://www.openstreetmap.org/node/10581743118
village,Villages,Diicunyi,node,9743054813,1,,,untagged,https://www.openstreetmap.org/node/9743054813
village,Villages,Diicunyi,node,10316712542,1,,,untagged,https://www.openstreetmap.org/node/10316712542
village,Villages,Diida A,node,10560268898,1,,,untagged,https://www.openstreetmap.org/node/10560268898
village,Villages,Diida B,node,10560269237,1,,,untagged,https://www.openstreetmap.org/node/10560269237
village,Villages,Diisi,node,10770885575,1,,,untagged,https://www.openstreetmap.org/node/10770885575
village,Villages,Diisi,node,10770886229,1,,,untagged,https://www.openstreetmap.org/node/10770886229
village,Villages,Diisiri,node,10202229113,1,,,untagged,https://www.openstreetmap.org/node/10202229113
village,Villages,Diisiri,node,10202230422,1,,,untagged,https://www.openstreetmap.org/node/10202230422
village,Villages,Dika,node,9642347772,1,,,untagged,https://www.openstreetmap.org/node/9642347772
village,Villages,Dikasinga,node,9554109453,1,,,untagged,https://www.openstreetmap.org/node/9554109453
village,Villages,Dikho,node,9147284826,1,,,untagged,https://www.openstreetmap.org/node/9147284826
village,Villages,Dikiri,node,2229107191,1,,,untagged,https://www.openstreetmap.org/node/2229107191
village,Villages,Dikiri,node,10926460392,1,,,untagged,https://www.openstreetmap.org/node/10926460392
village,Villages,Dikwe,node,9417461749,1,,,untagged,https://www.openstreetmap.org/node/9417461749
village,Villages,Dila,node,10316604470,1,,,untagged,https://www.openstreetmap.org/node/10316604470
village,Villages,Dilakate,node,2229107197,1,,,untagged,https://www.openstreetmap.org/node/2229107197
village,Villages,Dilala,node,10202130023,1,,,untagged,https://www.openstreetmap.org/node/10202130023
village,Villages,Dilikub,node,10596113114,1,,,untagged,https://www.openstreetmap.org/node/10596113114
village,Villages,Dilokata,node,10926463311,1,,,untagged,https://www.openstreetmap.org/node/10926463311
village,Villages,Dim Dem,node,9748278008,1,,,untagged,https://www.openstreetmap.org/node/9748278008
village,Villages,Dima,node,10564799598,1,,,untagged,https://www.openstreetmap.org/node/10564799598
village,Villages,Dimbeni,node,9524899408,1,,,untagged,https://www.openstreetmap.org/node/9524899408
village,Villages,Dimbwe,node,10770885945,1,,,untagged,https://www.openstreetmap.org/node/10770885945
village,Villages,Dimbwe,node,10770886228,1,,,untagged,https://www.openstreetmap.org/node/10770886228
village,Villages,Dindimwa,node,10770885507,1,,,untagged,https://www.openstreetmap.org/node/10770885507
village,Villages,Dindimwa Kagoye Dubbi,node,10202130093,1,,,untagged,https://www.openstreetmap.org/node/10202130093
village,Villages,Dingding,node,10202089433,1,,,untagged,https://www.openstreetmap.org/node/10202089433
village,Villages,Dingo,node,10048138781,1,,,untagged,https://www.openstreetmap.org/node/10048138781
village,Villages,Dino,node,2662249563,1,,,untagged,https://www.openstreetmap.org/node/2662249563
village,Villages,Diobe,node,9517582947,1,,,untagged,https://www.openstreetmap.org/node/9517582947
village,Villages,Diplomat,node,9626448959,1,,,untagged,https://www.openstreetmap.org/node/9626448959
village,Villages,Diplomat,node,9626448965,1,,,untagged,https://www.openstreetmap.org/node/9626448965
village,Villages,Diraho,node,9147284764,1,,,untagged,https://www.openstreetmap.org/node/9147284764
village,Villages,Diraho,node,10581725574,1,,,untagged,https://www.openstreetmap.org/node/10581725574
village,Villages,Diri,node,10904636315,1,,,untagged,https://www.openstreetmap.org/node/10904636315
village,Villages,Dispensary,node,9822190379,1,,,untagged,https://www.openstreetmap.org/node/9822190379
village,Villages,Dispensary,node,10904525668,1,,,untagged,https://www.openstreetmap.org/node/10904525668
village,Villages,Dispensary,node,11046268436,1,,,untagged,https://www.openstreetmap.org/node/11046268436
village,Villages,Djupanjete,node,1157862330,1,,,untagged,https://www.openstreetmap.org/node/1157862330
village,Villages,Do-onga,node,9524918743,1,,,untagged,https://www.openstreetmap.org/node/9524918743
village,Villages,Dobbi,node,9626425981,1,,,untagged,https://www.openstreetmap.org/node/9626425981
village,Villages,Dobeke,node,5573886874,1,,,untagged,https://www.openstreetmap.org/node/5573886874
village,Villages,Dobeke,node,10783985619,1,,,untagged,https://www.openstreetmap.org/node/10783985619
village,Villages,Dobeke,node,10783985620,1,,,untagged,https://www.openstreetmap.org/node/10783985620
village,Villages,Doctors Village,node,9626425956,1,,,untagged,https://www.openstreetmap.org/node/9626425956
village,Villages,Dodi,node,5565975559,1,,,untagged,https://www.openstreetmap.org/node/5565975559
village,Villages,Dodoi,node,10202230894,1,,,untagged,https://www.openstreetmap.org/node/10202230894
village,Villages,Dodoi,node,10202230973,1,,,untagged,https://www.openstreetmap.org/node/10202230973
village,Villages,Dodoi I,node,10308479324,1,,,untagged,https://www.openstreetmap.org/node/10308479324
village,Villages,Dodoi Ii,node,10308479323,1,,,untagged,https://www.openstreetmap.org/node/10308479323
village,Villages,Dodoma,node,10542529566,1,,,untagged,https://www.openstreetmap.org/node/10542529566
village,Villages,Dodoronga,node,5573886866,1,,,untagged,https://www.openstreetmap.org/node/5573886866
village,Villages,Dodoronga,node,10783999050,1,,,untagged,https://www.openstreetmap.org/node/10783999050
village,Villages,Dodos,node,10596181528,1,,,untagged,https://www.openstreetmap.org/node/10596181528
village,Villages,Dodosi,node,2229107203,1,,,untagged,https://www.openstreetmap.org/node/2229107203
village,Villages,Dodoth College,node,10001819491,1,,,untagged,https://www.openstreetmap.org/node/10001819491
village,Villages,Dog Agweng,node,10561815809,1,,,untagged,https://www.openstreetmap.org/node/10561815809
village,Villages,Dog Agwok,node,10316684241,1,,,untagged,https://www.openstreetmap.org/node/10316684241
village,Villages,Dog Atuk,node,10316684240,1,,,untagged,https://www.openstreetmap.org/node/10316684240
village,Villages,Dog Dago,node,10561815239,1,,,untagged,https://www.openstreetmap.org/node/10561815239
village,Villages,Dog Dago,node,10561815240,1,,,untagged,https://www.openstreetmap.org/node/10561815240
village,Villages,Dog Dago,node,10561815243,1,,,untagged,https://www.openstreetmap.org/node/10561815243
village,Villages,Dog Gudu,node,10542612704,1,,,untagged,https://www.openstreetmap.org/node/10542612704
village,Villages,Dog Gwenyo,node,10844058770,1,,,untagged,https://www.openstreetmap.org/node/10844058770
village,Villages,Dog Ikore,node,10542721621,1,,,untagged,https://www.openstreetmap.org/node/10542721621
village,Villages,Dog Kong,node,9742934554,1,,,untagged,https://www.openstreetmap.org/node/9742934554
village,Villages,Dog Lupe,node,10561815808,1,,,untagged,https://www.openstreetmap.org/node/10561815808
village,Villages,Dog Mission,node,10561815807,1,,,untagged,https://www.openstreetmap.org/node/10561815807
village,Villages,Dog Okule,node,10316684239,1,,,untagged,https://www.openstreetmap.org/node/10316684239
village,Villages,Dog Tangi,node,10844058851,1,,,untagged,https://www.openstreetmap.org/node/10844058851
village,Villages,Dog-dam,node,10542721623,1,,,untagged,https://www.openstreetmap.org/node/10542721623
village,Villages,Dog-dem,node,10542529631,1,,,untagged,https://www.openstreetmap.org/node/10542529631
village,Villages,Dog-ikore,node,10542721622,1,,,untagged,https://www.openstreetmap.org/node/10542721622
village,Villages,Dog-ludel,node,9787643778,1,,,untagged,https://www.openstreetmap.org/node/9787643778
village,Villages,Dog-lukwara,node,10561815806,1,,,untagged,https://www.openstreetmap.org/node/10561815806
village,Villages,Dog-okee,node,10561815805,1,,,untagged,https://www.openstreetmap.org/node/10561815805
village,Villages,Dogagweng,node,10542701399,1,,,untagged,https://www.openstreetmap.org/node/10542701399
village,Villages,Dogagweng,node,10561815804,1,,,untagged,https://www.openstreetmap.org/node/10561815804
village,Villages,Dogajoli,node,10567230273,1,,,untagged,https://www.openstreetmap.org/node/10567230273
village,Villages,Dogakago Cell,node,9808969912,1,,,untagged,https://www.openstreetmap.org/node/9808969912
village,Villages,Dogaloi-a,node,10567230272,1,,,untagged,https://www.openstreetmap.org/node/10567230272
village,Villages,Dogaloi-b,node,10567230271,1,,,untagged,https://www.openstreetmap.org/node/10567230271
village,Villages,Dogangwec,node,10567230270,1,,,untagged,https://www.openstreetmap.org/node/10567230270
village,Villages,Dogaomonalony,node,10316606434,1,,,untagged,https://www.openstreetmap.org/node/10316606434
village,Villages,Dogapio,node,2229107209,1,,,untagged,https://www.openstreetmap.org/node/2229107209
village,Villages,Dogapio,node,10316606433,1,,,untagged,https://www.openstreetmap.org/node/10316606433
village,Villages,Dogayire,node,10567230269,1,,,untagged,https://www.openstreetmap.org/node/10567230269
village,Villages,Doglokutu East,node,10844058871,1,,,untagged,https://www.openstreetmap.org/node/10844058871
village,Villages,Doglokutu West,node,10844058870,1,,,untagged,https://www.openstreetmap.org/node/10844058870
village,Villages,Doglukutu Central,node,10844058869,1,,,untagged,https://www.openstreetmap.org/node/10844058869
village,Villages,Dognam,node,10542529689,1,,,untagged,https://www.openstreetmap.org/node/10542529689
village,Villages,Dogoma,node,10202129947,1,,,untagged,https://www.openstreetmap.org/node/10202129947
village,Villages,Dogtuny,node,10542529688,1,,,untagged,https://www.openstreetmap.org/node/10542529688
village,Villages,Dogudi,node,10844058741,1,,,untagged,https://www.openstreetmap.org/node/10844058741
village,Villages,Doho,node,10536404852,1,,,untagged,https://www.openstreetmap.org/node/10536404852
village,Villages,Doho A,node,10536526067,1,,,untagged,https://www.openstreetmap.org/node/10536526067
village,Villages,Doho B,node,10536526066,1,,,untagged,https://www.openstreetmap.org/node/10536526066
village,Villages,Doho Hibira A,node,10536425352,1,,,untagged,https://www.openstreetmap.org/node/10536425352
village,Villages,Doho Hibira B,node,10536425353,1,,,untagged,https://www.openstreetmap.org/node/10536425353
village,Villages,Doho Rice Scheme,node,10536526043,1,,,untagged,https://www.openstreetmap.org/node/10536526043
village,Villages,Doho Village,node,1941719990,1,,,untagged,https://www.openstreetmap.org/node/1941719990
village,Villages,Doholo,node,9756530103,1,,,untagged,https://www.openstreetmap.org/node/9756530103
village,Villages,Dohwe West,node,9184304943,1,,,untagged,https://www.openstreetmap.org/node/9184304943
village,Villages,Dok-nam West,node,9774733962,1,,,untagged,https://www.openstreetmap.org/node/9774733962
village,Villages,Doka,node,10783917366,1,,,untagged,https://www.openstreetmap.org/node/10783917366
village,Villages,Dokho,node,10202158447,1,,,untagged,https://www.openstreetmap.org/node/10202158447
village,Villages,Doko,node,2229107216,1,,,untagged,https://www.openstreetmap.org/node/2229107216
village,Villages,Doko,node,9756920464,1,,,untagged,https://www.openstreetmap.org/node/9756920464
village,Villages,Doko,node,9756990240,1,,,untagged,https://www.openstreetmap.org/node/9756990240
village,Villages,Doko,node,10202130826,1,,,untagged,https://www.openstreetmap.org/node/10202130826
village,Villages,Doko,node,10202230628,1,,,untagged,https://www.openstreetmap.org/node/10202230628
village,Villages,Doko,node,10770885406,1,,,untagged,https://www.openstreetmap.org/node/10770885406
village,Villages,Doko Kasanja I,node,9756990237,1,,,untagged,https://www.openstreetmap.org/node/9756990237
village,Villages,Doko Kasanja Ii,node,9756990236,1,,,untagged,https://www.openstreetmap.org/node/9756990236
village,Villages,Dokoli,node,10202130434,1,,,untagged,https://www.openstreetmap.org/node/10202130434
village,Villages,Dokolo,node,2229107223,1,,,untagged,https://www.openstreetmap.org/node/2229107223
village,Villages,Dokolo,node,2229107229,1,,,untagged,https://www.openstreetmap.org/node/2229107229
village,Villages,Dokolo,node,2229107235,1,,,untagged,https://www.openstreetmap.org/node/2229107235
village,Villages,Dokolo,node,2229107241,1,,,untagged,https://www.openstreetmap.org/node/2229107241
village,Villages,Dokolo,node,2229107243,1,,,untagged,https://www.openstreetmap.org/node/2229107243
village,Villages,Dokolo,node,9626644905,1,,,untagged,https://www.openstreetmap.org/node/9626644905
village,Villages,Dokolo,node,9626657725,1,,,untagged,https://www.openstreetmap.org/node/9626657725
village,Villages,Dokolo,node,9626660061,1,,,untagged,https://www.openstreetmap.org/node/9626660061
village,Villages,Dokolo,node,10596211506,1,,,untagged,https://www.openstreetmap.org/node/10596211506
village,Villages,Dokolo Moru,node,10596205305,1,,,untagged,https://www.openstreetmap.org/node/10596205305
village,Villages,Dokomer Cell,node,10593677812,1,,,untagged,https://www.openstreetmap.org/node/10593677812
village,Villages,Dokya,node,10308479263,1,,,untagged,https://www.openstreetmap.org/node/10308479263
village,Villages,Doli,node,5354199208,1,,,untagged,https://www.openstreetmap.org/node/5354199208
village,Villages,Dolobo,node,5588513651,1,,,untagged,https://www.openstreetmap.org/node/5588513651
village,Villages,Dolobo,node,10783874697,1,,,untagged,https://www.openstreetmap.org/node/10783874697
village,Villages,Dolodondo,node,10536303434,1,,,untagged,https://www.openstreetmap.org/node/10536303434
village,Villages,Dololo,node,10202158625,1,,,untagged,https://www.openstreetmap.org/node/10202158625
village,Villages,Doma,node,9147286359,1,,,untagged,https://www.openstreetmap.org/node/9147286359
village,Villages,Doma,node,10581725611,1,,,untagged,https://www.openstreetmap.org/node/10581725611
village,Villages,Domba,node,10048230996,1,,,untagged,https://www.openstreetmap.org/node/10048230996
village,Villages,Domoye,node,10926668944,1,,,untagged,https://www.openstreetmap.org/node/10926668944
village,Villages,Dondi,node,5343062041,1,,,untagged,https://www.openstreetmap.org/node/5343062041
village,Villages,Dondi,node,9585311066,1,,,untagged,https://www.openstreetmap.org/node/9585311066
village,Villages,Dondo,node,10202130870,1,,,untagged,https://www.openstreetmap.org/node/10202130870
village,Villages,Dondu,node,9524918759,1,,,untagged,https://www.openstreetmap.org/node/9524918759
village,Villages,Dongi,node,10747820553,1,,,untagged,https://www.openstreetmap.org/node/10747820553
village,Villages,Dongo,node,10926460391,1,,,untagged,https://www.openstreetmap.org/node/10926460391
village,Villages,Dongole,node,5559111655,1,,,untagged,https://www.openstreetmap.org/node/5559111655
village,Villages,Dongoloto,node,10783943096,1,,,untagged,https://www.openstreetmap.org/node/10783943096
village,Villages,Dongoture,node,10783958305,1,,,untagged,https://www.openstreetmap.org/node/10783958305
village,Villages,Dongture,node,5559111648,1,,,untagged,https://www.openstreetmap.org/node/5559111648
village,Villages,Dongwa,node,11032038180,1,,,untagged,https://www.openstreetmap.org/node/11032038180
village,Villages,Donyi,node,10202111156,1,,,untagged,https://www.openstreetmap.org/node/10202111156
village,Villages,Dooba,node,10770885987,1,,,untagged,https://www.openstreetmap.org/node/10770885987
village,Villages,Doondo,node,10770885634,1,,,untagged,https://www.openstreetmap.org/node/10770885634
village,Villages,Doonga,node,9521155805,1,,,untagged,https://www.openstreetmap.org/node/9521155805
village,Villages,Doponyi,node,9772170782,1,,,untagged,https://www.openstreetmap.org/node/9772170782
village,Villages,Dorcus,node,10202130813,1,,,untagged,https://www.openstreetmap.org/node/10202130813
village,Villages,Doro,node,9495841968,1,,,untagged,https://www.openstreetmap.org/node/9495841968
village,Villages,Doroo,node,5493312504,1,,,untagged,https://www.openstreetmap.org/node/5493312504
village,Villages,Dot Lajwar,node,10561815803,1,,,untagged,https://www.openstreetmap.org/node/10561815803
village,Villages,Dot-lajwar,node,10561815802,1,,,untagged,https://www.openstreetmap.org/node/10561815802
village,Villages,Douglas,node,10561815801,1,,,untagged,https://www.openstreetmap.org/node/10561815801
village,Villages,Doya,node,2229107244,1,,,untagged,https://www.openstreetmap.org/node/2229107244
village,Villages,Doyoro,node,9800981397,1,,,untagged,https://www.openstreetmap.org/node/9800981397
village,Villages,Doyoro 'a',node,9800981396,1,,,untagged,https://www.openstreetmap.org/node/9800981396
village,Villages,Drabara,node,9521155812,1,,,untagged,https://www.openstreetmap.org/node/9521155812
village,Villages,Drabara,node,9521193568,1,,,untagged,https://www.openstreetmap.org/node/9521193568
village,Villages,Drabijo,node,10654111228,1,,,untagged,https://www.openstreetmap.org/node/10654111228
village,Villages,Drabijo,node,10926463328,1,,,untagged,https://www.openstreetmap.org/node/10926463328
village,Villages,Drachia,node,10783948637,1,,,untagged,https://www.openstreetmap.org/node/10783948637
village,Villages,Dradranga,node,10783943093,1,,,untagged,https://www.openstreetmap.org/node/10783943093
village,Villages,Drajani,node,10654111221,1,,,untagged,https://www.openstreetmap.org/node/10654111221
village,Villages,Drajibu,node,5404870538,1,,,untagged,https://www.openstreetmap.org/node/5404870538
village,Villages,Drakachi,node,5578457235,1,,,untagged,https://www.openstreetmap.org/node/5578457235
village,Villages,Drakachi,node,10783834375,1,,,untagged,https://www.openstreetmap.org/node/10783834375
village,Villages,Dralukele,node,5493312495,1,,,untagged,https://www.openstreetmap.org/node/5493312495
village,Villages,Dramba,node,5565975544,1,,,untagged,https://www.openstreetmap.org/node/5565975544
village,Villages,Dramba,node,9585311049,1,,,untagged,https://www.openstreetmap.org/node/9585311049
village,Villages,Drandru,node,5310491253,1,,,untagged,https://www.openstreetmap.org/node/5310491253
village,Villages,Drandru,node,9507400982,1,,,untagged,https://www.openstreetmap.org/node/9507400982
village,Villages,Drandrua,node,5310491753,1,,,untagged,https://www.openstreetmap.org/node/5310491753
village,Villages,Dranya,node,9521155787,1,,,untagged,https://www.openstreetmap.org/node/9521155787
village,Villages,Dranzipi,node,9490197055,1,,,untagged,https://www.openstreetmap.org/node/9490197055
village,Villages,Draogani,node,5493305307,1,,,untagged,https://www.openstreetmap.org/node/5493305307
village,Villages,Draper,node,9626381899,1,,,untagged,https://www.openstreetmap.org/node/9626381899
village,Villages,Drazini,node,5354199644,1,,,untagged,https://www.openstreetmap.org/node/5354199644
village,Villages,Driambu,node,10783898066,1,,,untagged,https://www.openstreetmap.org/node/10783898066
village,Villages,Driambu,node,10783898067,1,,,untagged,https://www.openstreetmap.org/node/10783898067
village,Villages,Drimbeni,node,5565976064,1,,,untagged,https://www.openstreetmap.org/node/5565976064
village,Villages,Drimindra,node,5310491748,1,,,untagged,https://www.openstreetmap.org/node/5310491748
village,Villages,Drimu,node,9500896328,1,,,untagged,https://www.openstreetmap.org/node/9500896328
village,Villages,Drimu,node,9507489018,1,,,untagged,https://www.openstreetmap.org/node/9507489018
village,Villages,Drimu,node,9565713271,1,,,untagged,https://www.openstreetmap.org/node/9565713271
village,Villages,Drimveni,node,5321964021,1,,,untagged,https://www.openstreetmap.org/node/5321964021
village,Villages,Drimveni,node,5343062073,1,,,untagged,https://www.openstreetmap.org/node/5343062073
village,Villages,Driveni,node,5310491803,1,,,untagged,https://www.openstreetmap.org/node/5310491803
village,Villages,Drole,node,9524918758,1,,,untagged,https://www.openstreetmap.org/node/9524918758
village,Villages,Drunyo,node,9565799875,1,,,untagged,https://www.openstreetmap.org/node/9565799875
village,Villages,Druye,node,5342672422,1,,,untagged,https://www.openstreetmap.org/node/5342672422
village,Villages,Dua,node,10904623954,1,,,untagged,https://www.openstreetmap.org/node/10904623954
village,Villages,Duadua,node,9521155804,1,,,untagged,https://www.openstreetmap.org/node/9521155804
village,Villages,Duba,node,10595866806,1,,,untagged,https://www.openstreetmap.org/node/10595866806
village,Villages,Dubai,node,5404871640,1,,,untagged,https://www.openstreetmap.org/node/5404871640
village,Villages,Dubai,node,9626452621,1,,,untagged,https://www.openstreetmap.org/node/9626452621
village,Villages,Dubai (zone),node,7111300223,1,,,untagged,https://www.openstreetmap.org/node/7111300223
