qitem,label,sitelink_count,num_strategies,strategies,types,gender_qid,admin_qid,latitude,longitude,date_of_birth,inception,en_title,lg_title,sw_title,en_views,is_core,gender,admin_label,type_labels
Q22278491,Laura Kahunde,8,2,birth_death_wd|citizenship_wd,Q5,Q6581072,,,,1988-10-23T00:00:00Z,,Laura Kahunde,Laura Kahunde,Laura Kahunde,1028,1,female,,human
Q22278744,Moses Kuria,3,1,language_wd,Q5,Q6581097,,,,,,Moses Kuria,,Moses Kuria,0,0,male,,human
Q22279035,Allan Manzi,1,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1988-01-19T00:00:00Z,,,,,0,1,male,,human
Q22280254,Okello Sam,3,1,citizenship_wd,Q5,Q6581097,,,,1969-12-08T00:00:00Z,,Okello Sam,Okello Sam,Okello Sam,0,1,male,,human
Q22280394,Erisa Ssekisambu,5,1,birth_death_wd,Q5,Q6581097,,,,1995-08-28T00:00:00Z,,Erisa Ssekisambu,Erisa Ssekisambu,,351,1,male,,human
Q2228253,,1,1,country_wd,Q13406463,,,,,,,,,,0,1,,,Wikimedia list article
Q22282555,Abdu Lumala,9,1,citizenship_wd,Q5,Q6581097,,,,1997-07-21T00:00:00Z,,Abdu Lumala,Lumala Abdu,,618,1,male,,human
Q2230311,Kirinyaga County,22,1,language_wd,Q269218,,Q114,-0.5,37.28333333,,,Kirinyaga County,,Kaunti ya Kirinyaga,4769,0,,Kenya,county of Kenya
Q22338605,Klaus Holderbaum,1,1,birth_death_wd,Q5,Q6581097,,,,1938-01-01T00:00:00Z,,,,,0,1,male,,human
Q22451053,Ishasha River,12,1,country_wd,Q4022|Q355304,,,-1.115527777,29.897555555,,,Ishasha River,Omugga Ishasha,Mto Ishasha,340,1,,,"river, watercourse"
Q2252605,Sironko,12,1,country_wd,Q515,,Q1375835,1.22944444,34.24805556,,,Sironko,Sironko,Sironko,436,1,,Sironko District,city
Q22669668,William Koskei,4,1,citizenship_wd,Q5,Q6581097,,,,1947-12-28T00:00:00Z,,Bill Koskei,,Bill Koskei,0,1,male,,human
Q22670087,Lwemiyaga County,3,1,country_wd,Q5177124,,Q976883,0.07642,31.17089,,,Lwemiyaga County,Essaza ly'e Lwemiyaga,,0,1,,Ssembabule District,county of Uganda
Q22672637,African College Of Commerce and Technology,3,1,country_wd,Q322563,,Q3526470,-1.2589,29.9781,,1986-04-14T00:00:00Z,African College of Commerce and Technology,,,0,1,,Kabale District,vocational school
Q2267729,Mityana,15,1,country_wd,Q486972,,Q1230005,0.402222222,32.045833333,,,Mityana,,Mityana,2152,1,,Mityana District,human settlement
Q22683078,parish of Uganda,1,2,country_wd|keyword_title,,,,,,,,Parishes of Uganda,,,0,1,,,
Q22704264,Arif Virani,8,1,birth_death_wd,Q5,Q6581097,,,,1971-11-23T00:00:00Z,,Arif Virani,,,4110,1,male,,human
Q2276742,Spike,14,1,language_wd,Q4008465|Q15773317,Q6581097,,,,1797-01-01T00:00:00Z,,Spike (Buffy the Vampire Slayer),,,48689,0,male,,"vampire in Buffyverse, television character"
Q22809593,Ngora High School,2,1,country_wd,Q159334,,Q1151062,1.47237,33.7916,,1914-01-01T00:00:00Z,Ngora High School,,,0,1,,Kumi District,secondary school
Q22812177,Sir Samuel Baker Secondary School,1,1,country_wd,Q159334,,Q1028215,2.81387,32.3243,,1953-01-01T00:00:00Z,Sir Samuel Baker Secondary School,,,0,1,,Gulu District,secondary school
Q22909524,Uganda Joint Christian Council,2,2,country_wd|keyword_title,Q79913,,,,,,,Uganda Joint Christian Council,,,0,1,,,non-governmental organization
Q22910524,Ojapi Primary School,1,1,country_wd,Q9842,,Q1229734,3.32402,31.0052,,,Ojapi,,,0,1,,Adjumani District,primary school
Q22914739,Lira Municipality,1,1,country_wd,Q110977456,,Q206519,2.25245,32.89746,,,,,,0,1,,Lira District,municipality of Uganda
Q22918977,Erute County,1,1,country_wd,Q5177124,,Q206519,2.34997,32.95522,,,,,,0,1,,Lira District,county of Uganda
Q22935583,Atuheire Kipson,4,1,birth_death_wd,Q5,Q6581097,,,,1991-08-08T00:00:00Z,,Atuheire Kipson,"Atuheire Kipson, musambi wa mupiira",,0,1,male,,human
Q22935586,Aaron Kirunda,2,1,birth_death_wd,Q5,Q6581097,,,,1985-06-16T00:00:00Z,,Aaron Kirunda,Aaron Kirunda,,0,1,male,,human
Q22935610,Jane Mulemwa,3,2,birth_death_wd|citizenship_wd,Q5,Q6581072,,,,1951-01-01T00:00:00Z,,Jane Mulemwa,Jane Mulemwa,,0,1,female,,human
Q22935615,Kassim Nakibinge,3,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1966-01-01T00:00:00Z,,Kassim Nakibinge,Kassim Nakibinge,,0,1,male,,human
Q22935628,"Aga Khan University Hospital, Kampala",2,2,country_wd|keyword_title,Q16917|Q64728694,,Q6960368,0.32583333,32.61361111,,,"Aga Khan University Hospital, Kampala",,,0,1,,Nakawa Division,"hospital, proposed entity"
Q22935734,Ray Signature,1,1,citizenship_wd,Q5,Q6581097,,,,1987-06-04T00:00:00Z,,,Ray Signature,,0,1,male,,human
Q22935831,Alan Kasujja,5,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1978-01-01T00:00:00Z,,Alan Kasujja,Alan Kasujja,Alan Kasujja,4829,1,male,,human
Q22958193,Wendy Kimani,10,1,language_wd,Q5,Q6581072,,,,1986-05-18T00:00:00Z,,Wendy Kimani,,Wendy Kimani,658,0,female,,human
Q2297538,Pallisa,14,1,country_wd,Q486972,,Q1375843,1.1675,33.71,,,Pallisa,Pallisa,Pallisa,651,1,,Pallisa District,human settlement
Q22978960,Saint Stephen's College Bajja,1,1,country_wd,Q159334,,Q3321614,-0.1671,31.8599,,,,,,0,1,,Kalungu District,secondary school
Q22999745,Kabwohe Secondary School,1,1,country_wd,Q159334|Q269770,,Q3539711,-0.5851,30.3763,,,,,,0,1,,Sheema District,"secondary school, boarding school"
Q23007554,Sister Charity,4,2,birth_death_wd|citizenship_wd,Q5,Q6581072,,,,1980-06-07T00:00:00Z,,Sister Charity,Sister Charity,,0,1,female,,human
Q23007693,Ali-Shah Jivraj,4,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1987-01-01T00:00:00Z,,Ali-Shah Jivraj,,,0,1,male,,human
Q23007867,Esther Madudu,1,1,citizenship_wd,Q5,Q6581072,,,,1980-01-01T00:00:00Z,,Esther Madudu,,,0,1,female,,human
Q23013379,Uganda Women’s Network,2,2,country_wd|keyword_title,Q43229,,Q3894,,,,1993-01-01T00:00:00Z,Uganda Women's Network,Omukutu gw'abakyala mu Uganda,,0,1,,Kampala,organization
Q23013693,Kaazi,3,1,country_wd,,,,,,,,Kaazi,,,0,1,,,
Q23013740,Maryhill High School,2,1,country_wd,Q9826,,Q731039,-0.6155,30.6335,,1961-01-01T00:00:00Z,Maryhill High School,Maryhill High School,,0,1,,Mbarara City,high school
Q23013933,Uganda women's national handball team,3,2,country_wd|keyword_title,Q63349598,,,,,,,Uganda women's national handball team,,,0,1,,,women's national handball team
Q23013934,Uganda women's national under-18 basketball team,1,2,country_wd|keyword_title,Q46351685,,,,,,,Uganda women's national under-18 basketball team,,,0,1,,,national basketball team
Q23023263,Invisible Thread,1,1,keyword_title,Q58483083,,,,,,,Invisible Thread (musical),,,0,0,,,dramatico-musical work
Q23023458,Sikander Lalani,4,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1944-10-04T00:00:00Z,,Sikander Lalani,Sikander Lalani,,0,1,male,,human
Q23023727,"Uganda Technical College, Kichwamba",4,2,country_wd|keyword_title,Q4671277,,,0.71444444,30.19111111,,1947-01-01T00:00:00Z,"Uganda Technical College, Kichwamba",Uganda Technical College Kichwamba,,0,1,,,academic institution
Q23035913,John Ssenseko Kulubya,4,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1935-01-01T00:00:00Z,,John Ssenseko Kulubya,John Ssenseko Kulubya,John Ssenseko Kulubya,0,1,male,,human
Q23045619,Bwengure Child Care Primary School,1,1,country_wd,Q9842,,,-0.2474,30.6065,,,Bwengu,,,0,1,,,primary school
Q2305094,Raid on Entebbe,15,1,keyword_title,Q11424|Q506240,,,,,,,Raid on Entebbe (film),,,29275,0,,,"film, television film"
Q23058233,2015–16 Uganda Super League,3,2,country_wd|keyword_title,Q27020041,,,,,,,2015–16 Uganda Premier League,,,0,1,,,sports season
Q23058456,Walk to Work protest,1,1,country_wd,,,,,,,,Walk to work protest,,,0,1,,,
Q23058502,Nsaka University,3,1,country_wd,Q4671277,,,0.46555556,33.20583333,,2009-01-01T00:00:00Z,Nsaka University,Nsaka Yunivasite,,0,1,,,academic institution
Q23062600,Isaac Nabwana,11,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1973-11-06T00:00:00Z,,Nabwana I.G.G.,,,10827,1,male,,human
Q23067423,Human Academy Secondary School,1,1,country_wd,Q159334,,,0.178,32.2516,,,,,,0,1,,,secondary school
Q23071136,Crescent Baguma,1,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1960-06-30T00:00:00Z,,Crescent Baguma,,,0,1,male,,human
Q23111544,Busunju,2,1,country_wd,Q486972,,Q1230005,0.56555556,32.20361111,,,Busunju,Busunju,,0,1,,Mityana District,human settlement
Q2311898,KCCA FC,19,2,country_wd|keyword_title,Q476028,,,,,,1963-01-01T00:00:00Z,Kampala Capital City Authority FC,Kampala Capital City Authority FC,,5176,1,,,association football club
Q23166031,Iganga Secondary School,1,1,country_wd,Q159334,,,0.71773,33.2328,,,Iganga Secondary School,,,0,1,,,secondary school
Q2318123,Luweero,12,1,country_wd,Q486972,,Q1364817,0.833056,32.499444,,,Luweero,,Luweero,1522,1,,Luwero District,human settlement
Q23302030,Arthur Isiko,2,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1969-01-01T00:00:00Z,,Arthur Isiko,,,0,1,male,,human
Q23304245,James Isabirye Mugoya,5,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1950-01-01T00:00:00Z,,James Isabirye Mugoya,James Isabirye Mugoya,James Isabirye Mugoya,1422,1,male,,human
Q23304315,Nuwa Wamala Nnyanzi,6,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1952-10-28T00:00:00Z,,Nuwa Wamala Nnyanzi,Nuwa Wamala Nnyanzi,,333,1,male,,human
Q23304415,Ponsiano Ngabirano,2,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1955-01-01T00:00:00Z,,Ponsiano Ngabirano,Ponsiano Ngabirano,,0,1,male,,human
Q23304619,Sebastian Munulo,2,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1960-01-01T00:00:00Z,,Sebastian Munulo,Sebastian Munulo,,0,1,male,,human
Q23305700,Eskom Uganda Limited,2,2,country_wd|keyword_title,Q1589009,,,,,,2002-01-01T00:00:00Z,Eskom Uganda,,,0,1,,,privately held company
Q23309428,Simone Riccioni,1,1,birth_death_wd,Q5,Q6581097,,,,1988-09-05T00:00:00Z,,,,,0,1,male,,human
Q23409627,Elvis Sekyanzi,3,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1975-01-01T00:00:00Z,,Elvis Sekyanzi,Elvis Sekyanzi,,0,1,male,,human
Q23409638,Bob Kabonero,3,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1965-01-01T00:00:00Z,,Bob Kabonero,,Bob Kabonero,0,1,male,,human
Q23409655,Isaac Mulindwa Jr.,2,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1965-01-01T00:00:00Z,,Isaac Mulindwa Jr.,Isaac Mulindwa Jr.,,0,1,male,,human
Q23409751,Tendo Mbazzi,3,1,birth_death_wd,Q5,Q6581097,,,,1974-10-17T00:00:00Z,,Tendo Mbazzi,,,0,1,male,,human
Q23415683,Mukesh Shukla,2,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1962-01-01T00:00:00Z,,Mukesh Shukla,Mukesh Shukla,,0,1,male,,human
Q23416724,Michael Ondoga,3,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1960-01-01T00:00:00Z,,Michael Ondoga,Michael Ondoga,,0,1,male,,human
Q23416827,Keith Legesi,3,1,birth_death_wd,Q5,Q6581097,,,,1981-12-19T00:00:00Z,,Keith Legesi,,,0,1,male,,human
Q23418960,Donna Kusemererwa,4,2,birth_death_wd|citizenship_wd,Q5,Q6581072,,,,1970-01-01T00:00:00Z,,Donna Kusemererwa,Donna Kusemererwa,Donna Kusemererwa,0,1,female,,human
Q23418968,James Nyakuni,2,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1970-01-01T00:00:00Z,,James Nyakuni,James Nyakuni,,0,1,male,,human
Q23538,equator,164,1,country_wd,Q146591|Q146657|Q137793756,,,0.0,0.0,,,Equator,,Ikweta,164530,1,,,"circle of latitude, great circle, equator"
Q23540897,Mohammed Alibhai,2,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,,,Mohammed Alibhai,Muhammed Alibhai,,0,1,male,,human
Q23540924,Hassan Basajjabalaba,2,1,birth_death_wd,Q5,Q6581097,,,,,,Hassan Basajjabalaba,Hassan Basajjabalaba,,0,1,male,,human
Q23541013,Ibrahim Kironde Kabanda,2,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,,,Ibrahim Kironde Kabanda,Ibrahim Kironde Kabanda,,0,1,male,,human
Q23541022,Alykhan Karmali,3,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1968-01-01T00:00:00Z,,Alykhan Karmali,Alykhan Karmali,,0,1,male,,human
Q23541031,Godfrey Kirumira,2,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,,,Godfrey Kirumira,Godfrey Kirumira,,0,1,male,,human
Q23541032,Sarah Nabukalu Kiyimba,4,2,birth_death_wd|citizenship_wd,Q5,Q6581072,,,,1958-01-01T00:00:00Z,,Sarah Nabukalu Kiyimba,Sarah Nabukalu Kiyimba,,0,1,female,,human
Q23541048,list of members of the ninth Parliament of Uganda,1,1,keyword_title,Q13406463,,,,,,,List of members of the ninth Parliament of Uganda,,,0,0,,,Wikimedia list article
Q23541052,Drake Lubega,1,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,,,Drake Lubega,,,0,1,male,,human
Q23541071,Michael Wawuyo Jr.,8,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1986-12-17T00:00:00Z,,Michael Wawuyo Jr.,Micheal Wawuyo Jr.,Michael Wawuyo Jr,626,1,male,,human
Q23541090,Isaac Mulindwa,1,1,citizenship_wd,Q5,Q6581097,,,,1941-01-01T00:00:00Z,,Isaac Mulindwa,,,0,1,male,,human
Q23541100,Michael Ndiko,3,1,birth_death_wd,Q5,Q6581097,,,,1977-11-28T00:00:00Z,,Michael Ndiko,,,0,1,male,,human
Q23581953,"Ministry of Agriculture, Animal Industry and Fisheries",2,3,country_wd|keyword_title|part_of_wd,Q1364302|Q56089124|Q132733738,,Q211970,,,,,"Ministry of Agriculture, Animal Industry and Fisheries (Uganda)",,,0,1,,Entebbe,"ministry of agriculture, ministry of fisheries, ministry of Uganda"
Q2361829,Konjo,9,1,country_wd,Q25295|Q34770|Q1288568,,,,,,,Konjo language (Bantu),,Kikonzo,1320,1,,,"language family, language, modern language"
Q23638040,Peter Odhiambo,4,1,keyword_title,Q22808320,,,,,,,Peter Odhiambo,,,0,0,,,Wikimedia human name disambiguation page
Q2364785,,1,1,country_wd,Q13406463,,,,,,,,,,0,1,,,Wikimedia list article
Q2368307,Supreme Court of Uganda,4,3,country_wd|keyword_title|part_of_wd,Q190752,,,0.329166666,32.589722222,,,Supreme Court of Uganda,,,0,1,,,supreme court
Q23759575,Ramanan Laxminarayan,3,1,birth_death_wd,Q5,Q6581097,,,,1970-01-01T00:00:00Z,,Ramanan Laxminarayan,,,0,1,male,,human
Q23772016,Robert Kakeeto,6,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1995-05-19T00:00:00Z,,Robert Kakeeto,Robert Kakeeto,,297,1,male,,human
Q23772139,Geoffrey Kiryabwire,4,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1962-01-01T00:00:00Z,,Geoffrey Kiryabwire,Geoffrey Kiryabwire,Geoffrey Kiryabwire,0,1,male,,human
Q23772403,William Kamanyi,6,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1942-01-01T00:00:00Z,,William Kamanyi,William Kamanyi,William Kamanyi,114,1,male,,human
Q23772450,Gaetano Batanyenda,3,1,citizenship_wd,Q5,Q6581097,,,,1944-06-30T00:00:00Z,,Gaetano Batanyenda,Gaetano Batanyenda,,0,1,male,,human
Q23781048,,1,2,country_wd|part_of_wd,Q13406463,,,,,,,,,,0,1,,,Wikimedia list article
Q23808160,Uganda Performing Right Society,2,2,country_wd|keyword_title,Q43229,,,,,,,Uganda Performing Right Society,,,0,1,,,organization
Q23808605,Soroti University School of Health Sciences,3,1,country_wd,Q4671277,,Q2141024,1.71583333,33.61305556,,2015-01-01T00:00:00Z,Soroti University School of Medicine and Health Sciences,,,0,1,,Soroti,academic institution
Q23808691,Ssabagabo,11,1,country_wd,Q486972,,Q976848,0.24277778,32.56,,2015-07-01T00:00:00Z,Ssabagabo,Ssabagabo,Ssabagabo,1384,1,,Wakiso District,human settlement
Q23808735,Karuma–Olwiyo–Pakwach–Nebbi–Arua Road,1,1,country_wd,Q34442,,,2.45916667,31.47222222,,,Karuma–Olwiyo–Pakwach–Nebbi–Arua Road,,,0,1,,,road
Q23815886,2016 Uganda International Badminton Championships,2,1,country_wd,Q2473864,,,,,,,,,,0,1,,,Uganda International Badminton Championships
Q23816422,Jane Kaberuka,4,1,citizenship_wd,Q5,Q6581072,,,,1956-01-01T00:00:00Z,,Jane Kaberuka,Jane Kaberuka,,0,1,female,,human
Q23880769,Martin Ondeko,2,1,birth_death_wd,Q5,Q6581097,,,,1985-07-16T00:00:00Z,,Martin Ondeko,,,0,1,male,,human
Q23883497,Frank Kisekka,5,1,citizenship_wd,Q5,Q6581097,,,,1926-01-01T00:00:00Z,,Frank Kisekka,Frank Kisekka,,87,1,male,,human
Q23887989,Ivan Thawithemwira,3,1,birth_death_wd,Q5,Q6581097,,,,1982-05-10T00:00:00Z,,Ivan Thawithemwira,,,0,1,male,,human
Q23894978,Uganda Railway MS class,2,1,country_wd,Q19832486,,,,,,,UR MS class,,,0,1,,,locomotive class
Q23900819,Auguste Achte,2,1,birth_death_wd,Q5,Q6581097,,,,1861-08-05T00:00:00Z,,,,,0,1,male,,human
Q2391998,Koboko,17,1,country_wd,Q486972,,Q1318857,3.413611111,30.959722222,,,Koboko,,Koboko,2089,1,,Koboko District,human settlement
Q23926482,St. Joseph's Hospital Kitgum,1,1,country_wd,Q16917,,Q500162,3.28972222,32.8725,,1960-01-01T00:00:00Z,St. Joseph's Hospital Kitgum,,,0,1,,Kitgum District,hospital
Q23926483,Kitgum Hospital,2,1,country_wd,Q16917,,Q500162,3.29416667,32.88111111,,1948-01-01T00:00:00Z,Kitgum Hospital,Eddwaaliro lya Kitgum,,0,1,,Kitgum District,hospital
Q23926488,Bombo Military Hospital,1,1,country_wd,Q2387974,,Q429685,0.58638889,32.53611111,,1986-01-01T00:00:00Z,Bombo Military Hospital,,,0,1,,Central Region,military hospital
Q23926505,Mbuya Military Hospital,1,1,country_wd,Q16917,,Q6799827,0.325,32.62138889,,2021-01-01T00:00:00Z,Mbuya Military Hospital,,,0,1,,Mbuya,hospital
Q23926507,Mukono Health Centre IV,1,1,country_wd,Q16917,,Q179198,0.36111111,32.74694444,,2006-01-01T00:00:00Z,Mukono Health Centre IV,,,0,1,,Mukono,hospital
Q23927055,Karuma Falls,3,1,country_wd,Q532,,Q3539116,2.23416667,32.24638889,,,Karuma Falls,Karuma Falls,,0,1,,Kiryandongo District,village
Q2393179,Aunt Wanda from Uganda,4,1,keyword_title,Q11424,,,,,,,Tante Wanda aus Uganda,,,0,0,,,film
Q2395378,economy of Uganda,22,2,country_wd|keyword_title,Q6456916,,,,,,,Economy of Uganda,,Uchumi wa Uganda,15970,1,,,national economy
Q24004852,Sandy Soul,3,2,birth_death_wd|citizenship_wd,Q5,Q6581072,,,,1988-11-27T00:00:00Z,,Sandra Nankoma,Sandra Nankoma,,0,1,female,,human
Q24006415,John Walugembe,3,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1981-11-11T00:00:00Z,,John Walugembe,John Walugembe,,0,1,male,,human
Q24007711,Richard Musani,2,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1985-06-15T00:00:00Z,,Richard Musani,Richard Musani,,0,1,male,,human
Q2402758,Richard Gibson,13,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1954-01-01T00:00:00Z,,Richard Gibson,,,32314,1,male,,human
Q24039853,Anne Atai Omoruto,3,1,birth_death_wd,Q5,Q6581072,,,,1957-01-01T00:00:00Z,,Anne Atai Omoruto,Anne Atai Omoruto,,0,1,female,,human
Q24041317,Masindi General Hospital,2,1,country_wd,Q16917,,Q1907120,1.68527778,31.71333333,,1922-01-01T00:00:00Z,Masindi General Hospital,Masindi General Hospital,,0,1,,Masindi,hospital
Q24053515,Keith Kalyegira,2,1,birth_death_wd,Q5,Q6581097,,,,1971-01-01T00:00:00Z,,Keith Kalyegira,Keith Kalyegira,,0,1,male,,human
Q24053532,Grace Kavuma,2,1,birth_death_wd,Q5,Q6581097,,,,,,Grace Kavuma,Grace Kavuma,,0,1,male,,human
Q24054194,Kisozi,2,1,country_wd,Q486972,,Q3321637,0.07111111,31.59944444,,,Kisozi,Kisozi,,0,1,,Gomba District,human settlement
Q24054195,Sango Bay,4,1,country_wd,Q532,,Q38249546,-0.893888888,31.722777777,,,Sango Bay,Sango Bay,,0,1,,Kyotera District,village
Q24054196,Lokitanyala,1,2,country_wd|keyword_title,Q486972|Q902814,,Q1375850,2.36472222,34.92027778,,,"Lokitanyala, Uganda",,,0,1,,Moroto District,"human settlement, border city"
Q24054197,Tirinyi,2,1,country_wd,Q486972,,Q1114885,1.00111111,33.7625,,,Tirinyi,Tirinyi,,0,1,,Kibuku District,human settlement
Q24054198,Kamonkoli,4,1,country_wd,Q486972|Q7630601,,Q1362085,1.08121,34.07546,,,Kamonkoli,Kamonkoli,Kamonkoli,0,1,,Budaka District,"human settlement, sub-county of Uganda"
Q24054199,Afoji,2,1,country_wd,Q902814,,Q2183668,3.70361111,31.67666667,,,Afoji,Afoji,,0,1,,Moyo District,border city
Q24054201,Akright City,2,1,country_wd,Q486972,,Q976848,0.1725,32.51833333,,,Akright City,Akright City,,0,1,,Wakiso District,human settlement
Q24054202,Kabojja,2,1,country_wd,Q486972,,Q976848,0.29083333,32.51527778,,,Kabojja,Kabojja,,0,1,,Wakiso District,human settlement
Q24054203,Kisubi,3,1,country_wd,Q486972,,Q976848,0.12027778,32.53277778,,,Kisubi,Kisubi,,0,1,,Wakiso District,human settlement
Q24054204,Wampeewo,2,1,country_wd,Q486972,,Q976848,0.42666667,32.59972222,,,Wampeewo,Wampeewo,,0,1,,Wakiso District,human settlement
Q24054205,Kilembe,3,2,country_wd|keyword_title,Q486972,,Q1229919,0.19805556,30.01361111,,,"Kilembe, Uganda","Kilembe, Yuganda",,0,1,,Kasese District,human settlement
Q24054206,Atutur Town,3,1,country_wd,Q486972,,Q1151062,1.32361111,33.88833333,,,Atutur Town,Atutur,Atutur Town,0,1,,Kumi District,human settlement
Q24054209,Kawanda,3,1,country_wd,Q486972,,Q976848,0.42055556,32.54055556,,,Kawanda,Kawanda,Kawanda,0,1,,Wakiso District,human settlement
Q24062567,Edward Katongole-Mbidde,2,1,birth_death_wd,Q5,Q6581097,,,,,,Edward Katongole-Mbidde,Edward Katongole-Mbidde,,0,1,male,,human
Q24062570,Jackson Orem,2,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1960-09-23T00:00:00Z,,Jackson Orem,Jackson Orem,,0,1,male,,human
Q2416628,Thelma Awori,10,1,citizenship_wd,Q5,Q6581072,,,,1943-03-25T00:00:00Z,,Thelma Awori,Thelma Awori,Thelma Awori,595,1,female,,human
Q2417162,Metropolitan Theodhoros Nankyama,2,2,birth_death_wd|citizenship_wd,Q5,Q6581097,,,,1924-03-03T00:00:00Z,,,,,0,1,male,,human
Q24176156,Regina Amollo,4,2,birth_death_wd|citizenship_wd,Q5,Q6581072,,,,1954-01-01T00:00:00Z,,Regina Amollo,Regina Amollo,,0,1,female,,human
Q24185305,Bwera General Hospital,2,1,country_wd,Q16917,,,0.03388889,29.76694444,,2000-01-01T00:00:00Z,Bwera General Hospital,Eddwaaliro ekkulu erye Bwera,,0,1,,,hospital
Q24185306,Kilembe Mines Hospital,1,1,country_wd,Q16917,,,0.20388889,30.01027778,,1951-01-01T00:00:00Z,Kilembe Mines Hospital,,,0,1,,,hospital
Q24185307,Nyenga Mission Hospital,2,1,country_wd,Q16917,,Q16896022,0.49,32.885,,1932-01-01T00:00:00Z,Nyenga Mission Hospital,Eddwaliro lya Nyenga Mission,,0,1,,Nyenga,hospital
Q24185308,Women's Hospital International and Fertility Centre,2,1,country_wd,Q16917,,,0.35055556,32.59916667,,2004-01-01T00:00:00Z,Women's Hospital International and Fertility Centre,,,0,1,,,hospital
Q24185309,Kadic Hospital,1,1,country_wd,Q16917,,,0.34972222,32.60416667,,1991-01-01T00:00:00Z,Kadic Hospital,,,0,1,,,hospital
Q24185310,Rushere Community Hospital,1,1,country_wd,Q16917,,Q7380808,-0.49,30.385,,1992-01-01T00:00:00Z,Rushere Community Hospital,,,0,1,,Rushere,hospital
Q242051,Irshad Manji,39,2,birth_death_wd|citizenship_wd,Q5,Q6581072,,,,1968-01-01T00:00:00Z,,Irshad Manji,Irshad Manji,Irshad Manji,11854,1,female,,human
