feature_class,class_label,name,osm_type,osm_id,segments,wikidata_qid,wikipedia_tag,link_state,osm_url
clinic,Clinics and health centres,BUBIRO HEALTH CENTRE II,node,11010338521,1,,,untagged,https://www.openstreetmap.org/node/11010338521
clinic,Clinics and health centres,BUBOOLO HEALTH CENTRE II,node,11056452141,1,,,untagged,https://www.openstreetmap.org/node/11056452141
clinic,Clinics and health centres,BUBUGO,node,11056451965,1,,,untagged,https://www.openstreetmap.org/node/11056451965
clinic,Clinics and health centres,BUBUKWANGA,node,11001734142,1,,,untagged,https://www.openstreetmap.org/node/11001734142
clinic,Clinics and health centres,BUBUKWANGA HEALTH CENTRE III,node,11001734044,1,,,untagged,https://www.openstreetmap.org/node/11001734044
clinic,Clinics and health centres,BUCENCE HC II,node,11001478508,1,,,untagged,https://www.openstreetmap.org/node/11001478508
clinic,Clinics and health centres,BUDADIRI MISSION H/CENTRE,node,11056452363,1,,,untagged,https://www.openstreetmap.org/node/11056452363
clinic,Clinics and health centres,BUDHANA HEALTH CENTRE II,node,11056452237,1,,,untagged,https://www.openstreetmap.org/node/11056452237
clinic,Clinics and health centres,BUDHAYA,node,11056452125,1,,,untagged,https://www.openstreetmap.org/node/11056452125
clinic,Clinics and health centres,BUDIMA,node,11056452349,1,,,untagged,https://www.openstreetmap.org/node/11056452349
clinic,Clinics and health centres,BUDIMA HEALTH CENTRE III,node,11056452258,1,,,untagged,https://www.openstreetmap.org/node/11056452258
clinic,Clinics and health centres,BUDIMBO HEALTH CENTRE II,node,11010338084,1,,,untagged,https://www.openstreetmap.org/node/11010338084
clinic,Clinics and health centres,BUDINI HEALTHCENTRE III,node,11056452171,1,,,untagged,https://www.openstreetmap.org/node/11056452171
clinic,Clinics and health centres,BUFFUNJO,node,11029992842,1,,,untagged,https://www.openstreetmap.org/node/11029992842
clinic,Clinics and health centres,BUGABO CLINIC,node,11010338421,1,,,untagged,https://www.openstreetmap.org/node/11010338421
clinic,Clinics and health centres,BUGABULA HEALTH CENTRE II,node,11056452033,1,,,untagged,https://www.openstreetmap.org/node/11056452033
clinic,Clinics and health centres,BUGALO HEALTH CENTRE II,node,11056452000,1,,,untagged,https://www.openstreetmap.org/node/11056452000
clinic,Clinics and health centres,BUGAMBO,node,11056452066,1,,,untagged,https://www.openstreetmap.org/node/11056452066
clinic,Clinics and health centres,BUGAMBO HEALTH CENTRE II,node,11056452457,1,,,untagged,https://www.openstreetmap.org/node/11056452457
clinic,Clinics and health centres,BUGARAMA HC II,node,11029993007,1,,,untagged,https://www.openstreetmap.org/node/11029993007
clinic,Clinics and health centres,BUGAYA,node,11056451961,1,,,untagged,https://www.openstreetmap.org/node/11056451961
clinic,Clinics and health centres,BUGEMBE,node,11056451976,1,,,untagged,https://www.openstreetmap.org/node/11056451976
clinic,Clinics and health centres,BUGEMBE HC IV,node,11056452406,1,,,untagged,https://www.openstreetmap.org/node/11056452406
clinic,Clinics and health centres,BUGEMBE RURAL HEALTH CENTRE,node,11056452145,1,,,untagged,https://www.openstreetmap.org/node/11056452145
