qitem,label,sitelink_count,local_title,local_bytes,ref_bytes,views,completeness,is_stub
Q138498787,Christopher Kasozi,2,Christopher Kasozi,4415,4823.0,0,91.5,False
Q138457142,Komakech Christopher,2,Christopher Komakech,3762,4002.0,0,94.0,False
Q138581266,Damoni Kitabire,2,Damoni Kitabire,4498,4772.0,0,94.3,False
Q138577188,Lukyamuzi David Kalwanga,2,David Kalwanga Lukyamuzi,5779,5927.0,0,97.5,False
Q138644010,Ugandan Traditional Musical Instruments,2,Ebivuga eby'ennono ebya Uganda,11472,9859.0,0,116.4,False
Q138644293,End Fossil Occupy Uganda,2,End Fossil Occupy Uganda,13953,12971.0,0,107.6,False
Q137994254,Enid Origumisiriza,2,Enid Origumisiriza,5264,4437.0,0,118.6,False
Q138001320,Acom Esther,2,Esther Lucy Acom,3777,3365.0,0,112.2,False
Q137991249,Namatende Eunice,2,Eunice Namatende,7108,8209.0,0,86.6,False
Q138504850,Jalameso Fred,2,Fred Jalameso,4246,3942.0,0,107.7,False
Q136842498,Geoffrey Lutaaya,2,Geoffrey Lutaaya,6322,7040.0,0,89.8,False
Q138539067,George Didi Bhoka,2,George Didi Bhoka,2653,3335.0,0,79.6,False
Q137856119,Muyonjo Hussein,2,Hussein Muyonjo Swengere,5746,6589.0,0,87.2,False
Q138583087,Kyeyune Ivan,2,Ivan Kyeyune,3624,3595.0,0,100.8,False
Q138426758,James Rwanyarare,2,James Rwanyarare,3898,3711.0,0,105.0,False
Q138717575,Joseph Almeida,2,Joseph Almeida (omusomesa),7496,7457.0,0,100.5,False
Q136910579,Ssewungu Joseph Gonzaga,2,Joseph Gonzaga Ssewungu,5779,5888.0,0,98.1,False
Q137015708,Kampala German Language School,2,Kampala German Language School,7064,5510.0,0,128.2,False
Q136932628,Kayogera Yona,2,Kayogera Yona,5338,4740.0,0,112.6,False
Q138666034,Manuel Muranga John Kamugisha,2,Manuel Muranga,5861,5509.0,0,106.4,False
Q139148702,Mathew Rukikaire,2,Mathew Rukikaire,9678,5014.0,0,193.0,False
Q139550109,Menton Summer,2,Menton Summer,4659,4958.0,0,94.0,False
Q138510825,Muhammadi Lubega Kisambira,2,Muhammadi Lubega Kisambira,7348,7718.0,0,95.2,False
Q137883408,List of members of the twelfth Parliament of Uganda,2,Olukalala lw’abakiise mu Paalamenti ya Uganda ey’ekkumi n’ebbiri,50632,54760.0,0,92.5,False
Q138787843,Olum Lornah Afoyomungu,2,Olum Lornah Afoyomungu,7394,8369.0,0,88.3,False
Q137291796,Ramathan Ggoobi,2,Ramathan Ggoobi,9987,6742.0,0,148.1,False
Q137732933,Rebecca Alitwala Mubezi,2,Rebecca Alitwala Mubezi,4579,5149.0,0,88.9,False
Q137885754,Maseruka Robert,2,Robert Maseruka,11689,10260.0,0,113.9,False
Q138515252,Ediau Samuel,2,Samuel Ediau,4524,4317.0,0,104.8,False
Q138480753,Ssebugga Kimeze,2,Ssebugga Kimeze,6405,6611.0,0,96.9,False
Q138127827,Alinaitwe Sylvia Tumuheirwe,2,Sylvia Tumuheirwe Alinaitwe,4538,3818.0,0,118.9,False
Q138515254,Twaha Kagabo,2,Twaha Kagabo,5143,6039.0,0,85.2,False
Q137473439,Walinda Jonathan,2,Walinda Jonathan,7175,7424.0,0,96.6,False
Q138751304,Acan Joyce Okeny,2,Acan Joyce Okeny,7366,7739.0,0,95.2,False
Q138755482,Anne K. Rweyora,2,Anne K. Rweyora,7079,7194.0,0,98.4,False
Q138792888,Benedicta Nanyonga,2,Benedicta Nanyonga,3474,4079.0,0,85.2,False
Q140679741,Charles Olaro,2,Charles Olaro,4508,5498.0,0,82.0,False
Q139554865,Kabanda David,2,David Kabanda,7333,7607.0,0,96.4,False
Q140607334,David Kasura Kyomukama,2,David Kasura Kyomukama,5806,6179.0,0,94.0,False
Q141072786,David Nahamya,2,David Nahamya,3421,3928.0,0,87.1,False
Q136785114,Drake P Mirembe,2,Drake P Mirembe,8956,9425.0,0,95.0,False
Q139554840,Echodu David Calvin,2,Echodu David Calvin,6560,7766.0,0,84.5,False
Q139535769,Emperor Orlandoh,2,Emperor Orlandoh,5051,5549.0,0,91.0,False
Q139659797,Esther Kyozira,2,Esther Kyozira,9772,6281.0,0,155.6,False
Q140647002,Herbert Edmund Ariko,2,Herbert Edmund Ariko,4846,5312.0,0,91.2,False
Q139554958,Modoi Isaac,2,Isaac Madoi,5553,3987.0,0,139.3,False
Q140619745,Joshua Karamagi,2,Joshua Karamagi,4412,5046.0,0,87.4,False
Q140996306,Julius Victor Nkeramihigo,2,Julius Victor Nkeramihigo,4793,5196.0,0,92.2,False
Q139554871,Kaka Lubega Ismail Uthuman,2,Kaka Lubega Ismail Uthuman,3472,4118.0,0,84.3,False
Q136821745,Laika,2,Laika Umuhoza,3316,3475.0,0,95.4,False
Q139554925,Lokii John Baptist,2,Lokii John Baptist,4633,4569.0,0,101.4,False
Q139780505,Mable Amuron,2,Mable Amuron,2532,3604.0,0,70.3,False
Q139554921,Lakisa Mercy Faith,2,Mercy Faith Lakisa,5937,6579.0,0,90.2,False
Q139555018,Okaasai Sidronius Opolot,2,Okaasai Sidronius Opolot,5811,6760.0,0,86.0,False
Q139555039,Opolot-okwalinga Simon Peter,2,Opolot-Okwalinga Simon Peter,11954,20222.0,0,59.1,False
Q140674943,Patrick Bernard Ogwel,2,Patrick Bernard Ogwel,4188,4663.0,0,89.8,False
Q139555015,Ogwang Patrick Obura,2,Patrick Ogwang Obura,10531,10479.0,0,100.5,False
Q139759016,Prudence Nyamishana,2,Prudence Nyamishana,4230,4808.0,0,88.0,False
Q141005299,Robert Mukiza,2,Robert Mukiza,5337,5737.0,0,93.0,False
Q139554998,Ssewagudde Robert,2,Robert Ssewagudde,5749,6473.0,0,88.8,False
Q136769420,Balimwezo Ronald Nsubuga,2,Ronald Nsubuga Balimwezo,5827,7261.0,0,80.3,False
Q139623379,Sarah Kizito,2,Sarah Kizito,5236,4910.0,0,106.6,False
Q139719426,Wasswa Lule,2,Wasswa Lule,3569,6141.0,0,58.1,False
Q15205537,Buddu,2,Buddu,6630,9078.0,0,73.0,False
Q16148125,Charles Angina,2,Charles Angina,6572,6694.0,0,98.2,False
Q16151792,Daniel Kajumba,2,Daniel Kajumba,2032,4543.0,0,44.7,False
Q15228847,Ishasha,2,"Ishasha, Yuganda",131,6483.0,0,2.0,True
Q15238486,Kimaka,2,Kimaka,152,5185.0,0,2.9,True
Q15276092,Sentema,2,Sentema,148,6351.0,0,2.3,True
Q16727969,Francis Chemonges,2,Francis Chemonges,1395,2767.0,0,50.4,True
Q16729092,Frederick Kitaka,2,Frederick Kitaka,5104,6786.0,0,75.2,False
Q16732952,John Mugyenyi,2,John Mugyenyi,2680,4172.0,0,64.2,False
Q15261089,Nateete,2,Nateete,3217,4108.0,0,78.3,False
Q15260890,Namirembe hill,2,Olusozi Namirembe,7213,8297.0,0,86.9,False
Q16735283,Robert Rusoke,2,Robert Rusoke,1426,2410.0,0,59.2,True
Q16745020,Stanislaus Okurut,2,Stanislaus Okurut,1519,8225.0,0,18.5,True
Q16730662,Steven Kavuma,2,Steven Kavuma,2917,4358.0,0,66.9,False
Q16802088,Yosia Nadiope of Busoga,2,Yosia Nadiope owe Busoga,417,2485.0,0,16.8,True
Q16017325,Christopher Henry Muwanga Barlow,2,Christopher Henry Muwanga Barlow,8183,8155.0,0,100.3,False
Q16207596,Exodus,2,Exodus (omuyimbi),8400,9543.0,0,88.0,False
Q16062641,Kiweewa of Buganda,2,Kiweewa owa Buganda,8155,8881.0,0,91.8,False
Q16205563,Kushaba Moses Mworeko,2,Kushaba Moses Mworeko,13360,14968.0,0,89.3,False
Q15993141,Patrick Kankiriho,2,Patrick Kankiriho,4962,5470.0,0,90.7,False
Q16019437,Peter Kerim,2,Peter Kerim,1941,3008.0,0,64.5,True
Q16204774,Resolve Uganda,2,Resolve Uganda,5263,6085.0,0,86.5,False
Q16205724,Suuna I of Buganda,2,Ssuuna I of Buganda,2239,2571.0,0,87.1,False
Q16886238,Amos Twinomujuni,2,Amos Twinomujuni,3158,4033.0,0,78.3,False
Q16853359,Austin Bukenya,2,Austin Bukenya,11649,10401.0,0,112.0,False
Q16848841,Bukedde,2,Bukedde,425,6223.0,0,6.8,True
Q16954491,Buloba,2,Buloba,170,6529.0,0,2.6,True
Q16824941,Buluba Hospital,2,Buluba Hospital,6395,6035.0,0,106.0,False
Q16954638,Busaana Modern Academy,2,Busaana Modern Academy,2055,3879.0,0,53.0,False
Q16902740,Villa Maria Hospital,2,Eddwaaliro lya Villa Maria,5286,6881.0,0,76.8,False
Q16915598,Filipinos in Uganda,2,Filipinos in Uganda,2958,3041.0,0,97.3,False
Q16842693,Kilembe Mines FC,2,Kilembe Mines FC,8683,9243.0,0,93.9,False
Q16893518,Kitovu Hospital,2,Kitovu Hospital,7264,8127.0,0,89.4,False
Q16930494,Mifumi,2,Mifumi,1197,2342.0,0,51.1,True
Q16937152,Ministry of Works and Transport,2,Minisitule y'emirimu n'entambula (Uganda),6516,9278.0,0,70.2,False
Q16896022,Nyenga,2,"Nyenga, Uganda",4544,10836.0,0,41.9,False
Q16822836,list of defunct airlines of Uganda,2,Olukalala lwa kampuni z'ennyonyi ezitakyakola mu Uganda,4719,3055.0,0,154.5,False
Q16902833,Wakyaato,2,Wakyaato,169,4134.0,0,4.1,True
Q17155793,Alokolum,2,Alokolum,138,3866.0,0,3.6,True
Q17118982,Princess Jane Mpologoma Nabanakulya,2,Jane Mpologoma Nabanakulya,1685,3240.0,0,52.0,True
Q16886225,Jotham Tumwesigye,2,Jotham Tumwesigye,2969,4518.0,0,65.7,False
Q17067633,LivingStone International University,2,LivingStone International University,4933,4967.0,0,99.3,False
Q17080820,Lubwa p'Chong,2,Lubwa p'Chong,4724,5298.0,0,89.2,False
Q17108330,"Ministry of Trade, Tourism and Industry",2,"Minisitule y’ebyobulambuzi, ebisolo by’omu nsiko n’eby’edda (Uganda)",4105,8995.0,0,45.6,False
Q16846821,Mulumba Ivan Matthias,2,Mulumba Ivan Matthias,11017,13479.0,0,81.7,False
Q17097704,list of companies based in Uganda,2,Olukalala lwa kampuni ezisinganibwa mu Uganda,3705,14477.0,0,25.6,False
Q17385762,Papa Cidy,2,Papa Cidy,6846,7139.0,0,95.9,False
Q17037526,Richard Carl Ntiru,2,Richard Carl Ntiru,3633,3427.0,0,106.0,False
Q16965297,Uganda AIDS Commission,2,Uganda AIDS Commission,24133,26741.0,0,90.2,False
Q17017261,Women At Work International,2,Women At Work International,2456,4760.0,0,51.6,False
Q18158340,Ahmad Ssengendo,2,Ahmad Ssengendo,8936,7132.0,0,125.3,False
Q17510439,Alam Group,2,Alam Group,6941,7061.0,0,98.3,False
Q17747138,Alphonse Lamola,2,Alphonse Lamola,2543,4026.0,0,63.2,False
Q18209648,Association of Real Estate Agents,2,Association of Real Estate Agents,13748,12800.0,0,107.4,False
Q18098045,DJ Shiru,2,DJ Shiru,2780,3121.0,0,89.1,False
Q18157922,John Senyonyi,2,John Senyonyi,2263,7903.0,0,28.6,False
Q18350894,Lweza FC,2,Lweza FC,1830,2358.0,0,77.6,True
Q18378283,Munyonyo Commonwealth Resort,2,Munyonyo Commonwealth Resort,5437,5524.0,0,98.4,False
Q18162062,Nile Breweries Limited,2,Nile Breweries Limited,5203,9263.0,0,56.2,False
Q18210376,St. Denis Ssebugwawo Secondary School,2,St. Denis Ssebugwawo Secondary School,5782,4689.0,0,123.3,False
Q18001359,Stephen Isabalija,2,Stephen Isabaija,10615,10568.0,0,100.4,False
Q18356038,Uganda Dental Association,2,Uganda Dental Association,9234,9154.0,0,100.9,False
Q18356048,Uganda National Roads Authority,2,Uganda National Roads Authority,19675,28294.0,0,69.5,False
Q19668408,Adison Kakuru,2,Adison Kakuru,7158,7787.0,0,91.9,False
Q18977763,Jaberi Bidandi Ssali,2,Jaberi Bidandi Ssali,2229,9684.0,0,23.0,False
Q19667032,John Maviiri,2,John Maviiri,3437,4383.0,0,78.4,False
Q19276794,Moses Matovu,2,Moses Matovu,4052,4908.0,0,82.6,False
Q18921944,Robert Ikoja-Odongo,2,"Robert Ikoja-Odongo, omusajja omulala",3454,11563.0,0,29.9,False
Q19665835,Ruyonga,2,Ruyonga,2326,7510.0,0,31.0,False
Q19664488,Sam Gombya,2,Sam Gombya,3004,3261.0,0,92.1,False
Q19665032,Samuel Iga Zinunula,2,Samuel Iga Zinunula,2273,3793.0,0,59.9,False
Q19665176,The mith,2,The mith,2671,0.0,0,,False
Q18764043,Enygma,2,Enyma,16027,18721.0,0,85.6,False
Q18808318,Fred Masagazi,2,Fred Masagazi,3848,5527.0,0,69.6,False
Q18687990,Jason Ntaro,2,Jason Ntaro,5771,4827.0,0,119.6,False
Q18393051,"Kibulala, Hoima",2,"Kibulala, Hoima",128,6491.0,0,2.0,True
Q18388161,"Kibulala, Ssingo",2,"Kibulala, Ssingo",130,8124.0,0,1.6,True
Q18387055,Patrick Mangeni,2,Patrick Mangeni,5805,6504.0,0,89.3,False
Q19364579,Sam Otada,2,Sam Otada,4041,5618.0,0,71.9,False
Q18389856,Quality Supermarkets,2,Ssemaduuka za Quality,2805,3865.0,0,72.6,False
Q18386752,Swangz Avenue,2,Swangz Avenue,4612,4716.0,0,97.8,False
Q18388719,Teso College Aloet,2,Teso College Aloet,25624,26349.0,0,97.2,False
Q18395177,Winyi of Kibulala,2,Winyi ow'e Kibulala,4246,4612.0,0,92.1,False
Q20311326,91.3 Capital FM,2,91.3 Capital FM,9037,8652.0,0,104.4,False
Q19938163,AK 47 Mayanja,2,AK 47 Mayanja,11276,12347.0,0,91.3,False
Q20047273,Nakasero Hospital,2,Eddwaaliro e Nakasero,6986,9739.0,0,71.7,False
Q18685944,Ernest Bazanye,2,Ernest Bazanye,4629,4164.0,0,111.2,False
Q19968623,Flex D'Paper,2,Flex D'Paper,31021,52368.0,0,59.2,False
Q18686196,Frank Mbalire,2,Frank Mbalire,1199,2970.0,0,40.4,True
Q19843183,Kisubi Hospital,2,Kisubi Hospital,4654,5339.0,0,87.2,False
Q20006866,Opiyo Oloya,2,Opiyo Oloya,5806,5802.0,0,100.1,False
Q19904223,Hoima–Kampala Petroleum Products Pipeline,2,Payipu y’amafuta mu Hoima okudda e Kampala,1538,8804.0,0,17.5,True
Q19892030,Shem Bageine,2,Shem Bageine,1328,6505.0,0,20.4,True
Q21062608,Andrew Rugasira,2,Andrew Rugasira,6867,6839.0,0,100.4,False
Q20984515,Besueri Kiwanuka Lusse Mulondo,2,Besueri Kiwanuka Lusse Mulondo,1034,920.0,0,112.4,True
Q20746233,Bujerere,2,Bujerere,150,4006.0,0,3.7,True
Q20684365,David Kibikyo,2,David Kibikyo,4684,4649.0,0,100.8,False
Q20746245,École Française Les Grands Lacs,2,Essomero lya Française Les Grands Lacs,878,1398.0,0,62.8,True
Q20746261,Kagamba,2,Kagamba,133,6705.0,0,2.0,True
Q20746274,Kisoga,2,"Kisoga, Mukono",2118,7914.0,0,26.8,False
Q21067659,list of government ministries of Uganda,2,List of government ministries of Uganda,15503,14559.0,0,106.5,False
Q20746282,Makerere Kikoni,2,Makerere Kikoni,68,4177.0,0,1.6,True
Q20746265,Katanga Slum,2,Omugotteko gw'e katanga,5355,5130.0,0,104.4,False
Q20685066,Pallaso,2,Pallaso,12259,12405.0,0,98.8,False
Q22082416,Suam,2,"Suam, Yuganda",124,9845.0,0,1.3,True
Q20312965,The AIDS Support Organization,2,The AIDS Support Organization,18932,16769.0,0,112.9,False
Q22082418,Tonya,2,"Tonya, Yuganda",125,5074.0,0,2.5,True
Q22082419,Villa Maria,2,"Villa Maria, Yuganda",135,4486.0,0,3.0,True
Q22082420,Vurra,2,Vurra,123,5321.0,0,2.3,True
Q20746341,Wanseko,2,Wanseko,131,4244.0,0,3.1,True
Q20744790,William Gabula,2,William Gabula,11003,8557.0,0,128.6,False
Q22935586,Aaron Kirunda,2,Aaron Kirunda,7088,7529.0,0,94.1,False
Q23111544,Busunju,2,Busunju,143,6997.0,0,2.0,True
Q21603909,Charles Oboth Ofumbi,2,Charles Oboth Ofumbi,6059,5571.0,0,108.8,False
Q22007181,Diana Nkesiga,2,Diana Nkesiga,6533,11064.0,0,59.0,False
Q22082379,Kamdini,2,Kamdini,171,7942.0,0,2.2,True
Q22082383,Kimwanyi,2,Kimwanyi,153,10346.0,0,1.5,True
Q22082384,Kisoga,2,"Kisoga, Gomba",126,3713.0,0,3.4,True
Q23013740,Maryhill High School,2,Maryhill High School,3107,3261.0,0,95.3,False
Q21997857,Master Blaster,2,Master Blaster,1853,3437.0,0,53.9,True
Q22082397,Muyembe,2,Muyembe,92,8626.0,0,1.1,True
Q23013379,Uganda Women’s Network,2,Omukutu gw'abakyala mu Uganda,9367,14305.0,0,65.5,False
Q22082407,Rubindi,2,Rubindi,150,3019.0,0,5.0,True
Q22082408,Rwekunye,2,Rwekunye,140,7477.0,0,1.9,True
Q22005780,Suzan Kerunen,2,Suzan Kerunen,5326,10647.0,0,50.0,False
Q22080944,Uganda Road Sector Support Initiative,2,Uganda Road Sector Support Initiative,8653,9048.0,0,95.6,False
Q24185305,Bwera General Hospital,2,Eddwaaliro ekkulu erye Bwera,421,6222.0,0,6.8,True
Q24185307,Nyenga Mission Hospital,2,Eddwaliro lya Nyenga Mission,5189,6380.0,0,81.3,False
Q23541031,Godfrey Kirumira,2,Godfrey Kirumira,5550,4109.0,0,135.1,False
Q23540924,Hassan Basajjabalaba,2,Hassan Basajjabalaba,7283,5096.0,0,142.9,False
Q23541013,Ibrahim Kironde Kabanda,2,Ibrahim Kironde Kabanda,2068,2966.0,0,69.7,False
Q23409655,Isaac Mulindwa Jr.,2,Isaac Mulindwa Jr.,4840,4176.0,0,115.9,False
Q23418968,James Nyakuni,2,James Nyakuni,5156,3504.0,0,147.1,False
Q24572252,John Omagino,2,John Omagino,7638,3902.0,0,195.7,False
Q24572355,Kevinah Taaka Wanaha Wandera,2,Kevinah Taaka Wanaha Wandera,2306,1767.0,0,130.5,False
Q24236553,Kikorongo,2,Kikorongo,158,7567.0,0,2.1,True
Q23540897,Mohammed Alibhai,2,Muhammed Alibhai,853,1775.0,0,48.1,True
Q23415683,Mukesh Shukla,2,Mukesh Shukla,4576,3683.0,0,124.2,False
Q25052873,Acholibur–Gulu–Olwiyo Road,2,Oluguudo lwa Acholibur–Gulu–Olwiyo,4993,5539.0,0,90.1,False
Q23304415,Ponsiano Ngabirano,2,Ponsiano Ngabirano,3563,4684.0,0,76.1,False
Q24565843,Sam Cheptoris,2,Sam Mangusho Cheptoris,6761,7096.0,0,95.3,False
Q23304619,Sebastian Munulo,2,Sebastian Munulo,877,1840.0,0,47.7,True
Q25001532,94.8 XFM,2,94.8 XFM,2150,2131.0,0,100.9,False
Q24572629,Abdul Nadduli,2,Abdul Nadduli,6524,8127.0,0,80.3,False
Q25001533,CBS FM Buganda,2,CBS FM Buganda,6155,6902.0,0,89.2,False
Q24852428,Charles Ibingira,2,Charles Ibingira,5879,6572.0,0,89.5,False
Q24572701,David Karubanga,2,David Karubanga,1562,4099.0,0,38.1,True
Q23926483,Kitgum Hospital,2,Eddwaaliro lya Kitgum,4224,4422.0,0,95.5,False
Q24958518,GM Sugar Uganda Limited,2,GM Sugar Uganda Limited,1122,4657.0,0,24.1,True
Q24898896,Jinja–Iganga–Bugiri–Tororo Road,2,Jinja–Iganga–Bugiri–Tororo Road,6270,6694.0,0,93.7,False
Q24572683,Moses Kizige,2,Moses Kizige,5402,9298.0,0,58.1,False
Q24894992,Kyaka II Refugee Settlement,2,Okusenga kwa ababundabunda Kyaka II,4657,6249.0,0,74.5,False
Q24883501,Achol-Pii Refugee Settlement,2,Okusenga kw’ababundabunda mu Achol-Pii,1390,9148.0,0,15.2,True
Q25052037,music education in Uganda,2,Okusomesa ennyimba mu Uganda,8523,6378.0,0,133.6,False
Q25052004,Mukono–Kyetume–Katosi–Nyenga Road,2,Oluguudo lwa Mukono–Kyetume–Katosi–Nyenga,398,15151.0,0,2.6,True
Q25036445,list of record producers in Uganda,2,Olukalala lw'abakola ennyimba mu Uganda,2794,3959.0,0,70.6,False
Q24054199,Afoji,2,Afoji,123,5240.0,0,2.3,True
Q24054201,Akright City,2,Akright City,4257,5700.0,0,74.7,False
Q24572740,Christopher Kibanzanga,2,Christopher Kibanzanga,10258,4855.0,0,211.3,False
Q24807579,St. Charles Lwanga Buikwe Hospital,2,Eddwaliro lya St. Charles Lwanga Buikwe,4412,6074.0,0,72.6,False
Q24062567,Edward Katongole-Mbidde,2,Edward Katongole-Mbidde,6819,8035.0,0,84.9,False
Q24851613,Godfrey Kiwanda,2,Godfrey Kiwanda,5133,4653.0,0,110.3,False
Q24053532,Grace Kavuma,2,Grace Kavuma,1515,2720.0,0,55.7,True
Q24572842,Ismael Orot,2,Ismael Orot,810,4800.0,0,16.9,True
Q24062570,Jackson Orem,2,Jackson Orem,7272,5904.0,0,123.2,False
Q24054202,Kabojja,2,Kabojja,129,3963.0,0,3.3,True
Q24053515,Keith Kalyegira,2,Keith Kalyegira,2873,3377.0,0,85.1,False
Q24054194,Kisozi,2,Kisozi,126,9776.0,0,1.3,True
Q24041317,Masindi General Hospital,2,Masindi General Hospital,5458,3948.0,0,138.2,False
Q24007711,Richard Musani,2,Richard Musani,10819,10132.0,0,106.8,False
Q24054197,Tirinyi,2,Tirinyi,129,7403.0,0,1.7,True
Q24054204,Wampeewo,2,Wampeewo,130,7314.0,0,1.8,True
Q25227096,Kawolo General Hospital,2,Eddwaliro ekkulu e Kawolo,4958,6279.0,0,79.0,False
Q26879379,Kitalya Maximum Security Prison,2,Ekkomera ly'e Kitalya,3442,5868.0,0,58.7,False
Q25227067,Entebbe General Hospital,2,Entebbe General Hospital,4689,4842.0,0,96.8,False
Q25755641,Felix Kulayigye,2,Felix Kulaygye,4410,6243.0,0,70.6,False
Q25227100,Iganga General Hospital,2,Iganga General Hospital,4114,5250.0,0,78.4,False
Q26869862,Ismail Katamba,2,Ismail Katamba,461,5860.0,0,7.9,True
Q25227121,Kagadi General Hospital,2,Kagadi General Hospital,2573,4557.0,0,56.5,False
Q25226926,Kampala–Busunju Expressway,2,Kampala–Busunju Expressway,277,4066.0,0,6.8,True
Q25227078,Kiryandongo General Hospital,2,Kiryandongo General Hospital,6911,5618.0,0,123.0,False
Q25858376,Mark Ouma,2,Mark Ouma,2433,4157.0,0,58.5,False
Q25203102,Ministry of Defence,2,Minisitule y'ebyokwerinda n'ensonga z'abaazirwanako,15393,15932.0,0,96.6,False
Q25227072,Mityana Hospital,2,Mityana Hospital,6268,4897.0,0,128.0,False
Q25168632,Nyanza Textile Industries Limited,2,Nyanza Textile Industries Limited,4853,6719.0,0,72.2,False
Q25227116,Masaka–Mutukula Road,2,Oluguudo lw’e Masaka–Mutukula,369,5607.0,0,6.6,True
Q25112894,St. John Fisher Ibanda Secondary School,2,St. John Fisher Ibanda Secondary School,2189,2600.0,0,84.2,False
Q25067857,Uganda Coffee Development Authority,2,Uganda Coffee Development Authority,5277,6853.0,0,77.0,False
Q25340059,Upper Mulago Regional Referral Hospital,2,Upper Mulago Regiona; Referral Hospital,5531,6497.0,0,85.1,False
Q26828668,Yowabu Magada Kawaluuko,2,Yowabu Magada Kawaluuko,4107,4268.0,0,96.2,False
Q27662809,Benon Mutambi,2,Benon Mutambi,3842,6768.0,0,56.8,False
Q25060106,GBK Dairy Products Limited,2,GBK Dairy Products Limited,3328,4735.0,0,70.3,False
Q27244656,Godfrey Baligeya,2,Godfrey Baligeya,1333,2742.0,0,48.6,True
Q27899264,Haka Mukiga,2,Haka Mukiga,4037,5730.0,0,70.5,False
Q27832632,Harrison Mutikanga,2,Harrison Mutikanga,10365,5087.0,0,203.8,False
Q27916452,Kagayi Peter,2,Kagayi Peter,4508,6890.0,0,65.4,False
Q28136300,Kirya Balaki Kebba,2,Kirya Balaki Kebba,15908,14773.0,0,107.7,False
Q28135348,Ministry of East African Community Affairs,2,Minisitule y'Ensonga z'Amawanga g'Omubuvanjuba bwa Afrika,5063,5889.0,0,86.0,False
Q28223343,Ministry for Karamoja,2,Minisitule y’ensonga z’e Karamoja (Uganda),2511,6211.0,0,40.4,False
Q27919832,Samuel Mukooza,2,Samuel Mukooza,507,2028.0,0,25.0,True
Q27962197,St. Kaggwa Bushenyi High School,2,St. Kaggwa Bushenyi High School,5507,7128.0,0,77.3,False
Q28113003,Tom Voltaire Okwalinga,2,Tom Voltaire Okwalinga,1524,3912.0,0,39.0,True
Q30091390,Allan Ssewanyana,2,Allan Ssewanyana,8226,12519.0,0,65.7,False
Q29913996,Baryayanga Andrew Aja,2,Andrew Baryayanga,7866,8204.0,0,95.9,False
Q30323685,Boaz Ninsiima,2,Boaz Ninsiima,8243,8083.0,0,102.0,False
Q30058178,Ivan Semwanga,2,Ivan Semwanga,17838,13123.0,0,135.9,False
Q30302621,Jack Sabiiti,2,Jack Sabiiti,10690,11584.0,0,92.3,False
Q29331368,Jehoash Mayanja Nkangi,2,Jowaash Mayanja Nkangi,8965,13920.0,0,64.4,False
Q30110261,Akugizibwe Lawrence,2,Lawrence Akugizibwe,7473,7269.0,0,102.8,False
Q28457538,Leader of Opposition,2,Leader of Opposition,16514,14394.0,0,114.7,False
Q29963755,Michael Tusiime,2,Micheal Tusiime,8246,9407.0,0,87.7,False
Q29917557,Paul Amoru,2,Paul Amoru,10101,10726.0,0,94.2,False
Q30323636,Byibesho Sam,2,Sam Byibesho,4886,6177.0,0,79.1,False
Q29898231,Vincent Woboya,2,Vincent Woboya,8742,8301.0,0,105.3,False
Q28481226,Zziwa Kennedy,2,Zziwa Kennedy,4338,6151.0,0,70.5,False
Q30524693,Ugandan lost counties referendum of 1964,2,1964 Ugandan lost counties referendum,13497,13530.0,0,99.8,False
Q30234278,Daudi Ochieng,2,Daudi Ochieng,11984,5935.0,0,201.9,False
Q32540023,Elizabeth Nantale Mulondo,2,Elizabeth Nantale Mulondo,4717,4917.0,0,95.9,False
Q30332912,Eric Adriko,2,Eric Adriko,4037,5030.0,0,80.3,False
Q31153326,Ismail Ogama,2,Ismail Ogama,1324,3207.0,0,41.3,True
Q31213353,Moses Adome,2,Moses Adome,1082,3779.0,0,28.6,True
Q30323559,Sam Bitangaro,2,Sam Bitangaro,10233,7793.0,0,131.3,False
Q30307252,Ssewa Ssewa,2,Ssewa Ssewa,9200,8426.0,0,109.2,False
Q33978057,John Bosco Ikojo,2,John Bosco Ikojo,5788,6848.0,0,84.5,False
Q33125043,Kassiano Wadri,2,Kassiano Wadri,8772,6571.0,0,133.5,False
Q38587500,Kiiza Andrew Namitego Kaluya,2,Andrew Kaluya,6510,5943.0,0,109.5,False
Q40729793,Arthur Kwizera,2,Arthur Kwizera,6246,5534.0,0,112.9,False
Q39059042,Augustine Nshimye,2,Augustine Nshimye,1866,3727.0,0,50.1,True
Q39791569,Eldad Mwangusya,2,Eldad Mwangusya,3318,4444.0,0,74.7,False
Q39073765,Isaac Mulindwa,2,Isaac Mulindwa,11079,7901.0,0,140.2,False
Q36436262,Kasirye Ggwanga,2,Kasirye Ggwanga,10654,9038.0,0,117.9,False
Q38249626,"Muhanga, Rukiga",2,"Muhanga, Rukiga",694,10014.0,0,6.9,True
Q36490457,Okin Ojara,2,Okin Ojara,7988,8768.0,0,91.1,False
Q39909931,Paul Mugamba,2,Paul Mugamba,982,2416.0,0,40.6,True
Q39908111,Richard Buteera,2,Richard Buteera,4385,6461.0,0,67.9,False
Q42530525,Annette Nkalubo,2,Annette Nkalubo,5036,5124.0,0,98.3,False
Q42075448,Emmanuel Karooro,2,Emmanuel Karooro,9224,7732.0,0,119.3,False
Q41693469,Nawe Molly Kamukama,2,Molly Nawe Kamukama,5131,6499.0,0,79.0,False
